1 1 1 1 , Epoch:6, Support: 300
1 1 1 1 1 , Epoch:5, Support: 75
1 1 2 , Epoch:7, Support: 4
1 2 1 , Epoch:7, Support: 4
1 2 2 , Epoch:7, Support: 4
3 9 9 9 9 9 9 , Epoch:3, Support: 4
3 9 9 9 9 9 9 9 , Epoch:2, Support: 4
4 4 4 4 4 4 4 4 , Epoch:1, Support: 22
7 2 2 , Epoch:7, Support: 5
7 2 7 , Epoch:7, Support: 5
7 7 2 , Epoch:7, Support: 5
7 7 7 , Epoch:7, Support: 2190
9 3 3 3 3 9 9 , Epoch:3, Support: 4
9 3 3 3 9 9 9 , Epoch:3, Support: 4
9 3 3 9 9 9 9 , Epoch:3, Support: 4
9 3 9 3 3 9 9 , Epoch:3, Support: 4
9 3 9 9 9 9 9 , Epoch:3, Support: 4
9 9 3 3 3 9 9 , Epoch:3, Support: 4
9 9 3 3 9 9 9 , Epoch:3, Support: 4
9 9 3 9 3 9 9 , Epoch:3, Support: 4
9 9 3 9 9 9 9 , Epoch:3, Support: 4
9 9 9 3 3 9 9 , Epoch:3, Support: 4
9 9 9 3 9 9 9 , Epoch:3, Support: 4
9 9 9 9 3 9 9 , Epoch:3, Support: 4
9 9 9 9 7 7 7 , Epoch:3, Support: 6
9 9 9 9 7 7 9 , Epoch:3, Support: 6
9 9 9 9 7 9 7 , Epoch:3, Support: 6
9 9 9 9 7 9 9 , Epoch:3, Support: 6
9 9 9 9 9 2 2 , Epoch:3, Support: 12
9 9 9 9 9 2 9 , Epoch:3, Support: 12
9 9 9 9 9 7 7 , Epoch:3, Support: 6
9 9 9 9 9 7 9 , Epoch:3, Support: 6
9 9 9 9 9 9 2 , Epoch:3, Support: 12
9 9 9 9 9 9 7 , Epoch:3, Support: 6
9 9 9 9 9 9 9 , Epoch:3, Support: 1904
10 10 10 10 10 10 10 , Epoch:0, Support: 736
