1 1 1 1 , Epoch:29, Support: 1189
1 1 1 1 , Epoch:58, Support: 703
1 1 1 1 1 1 , Epoch:74, Support: 928
1 1 1 1 1 1 1 , Epoch:30, Support: 322
1 4 4 4 4 , Epoch:40, Support: 4
1 4 4 4 4 4 , Epoch:39, Support: 4
1 4 4 4 4 4 4 , Epoch:38, Support: 4
1 4 4 4 4 4 4 4 , Epoch:37, Support: 4
1 4 4 4 4 4 4 4 4 , Epoch:36, Support: 4
1 9 9 9 9 9 9 9 9 9 , Epoch:32, Support: 5
2 2 2 , Epoch:19, Support: 525
2 2 2 2 , Epoch:69, Support: 672
2 2 2 2 2 , Epoch:32, Support: 182
2 2 2 2 2 2 2 2 , Epoch:6, Support: 20
2 2 2 2 2 2 2 2 , Epoch:56, Support: 41
2 2 2 2 2 2 2 2 2 , Epoch:52, Support: 1292
2 10 10 10 10 10 10 , Epoch:13, Support: 6
2 10 10 10 10 10 10 10 , Epoch:12, Support: 6
3 3 3 , Epoch:22, Support: 360
3 3 3 3 3 3 3 3 3 , Epoch:8, Support: 52
3 3 3 3 3 3 3 3 3 3 , Epoch:40, Support: 52
4 1 1 1 4 , Epoch:37, Support: 4
4 1 1 4 4 , Epoch:37, Support: 4
4 1 4 1 4 , Epoch:37, Support: 4
4 1 4 4 4 , Epoch:37, Support: 4
4 4 1 1 4 4 , Epoch:37, Support: 4
4 4 1 4 4 4 , Epoch:37, Support: 4
4 4 4 1 4 4 4 , Epoch:37, Support: 4
4 4 4 4 , Epoch:70, Support: 528
4 4 4 4 4 4 4 4 , Epoch:17, Support: 350
4 4 4 4 4 4 4 4 , Epoch:37, Support: 756
4 4 4 4 4 4 4 4 4 , Epoch:20, Support: 552
4 4 4 4 4 4 4 4 4 , Epoch:42, Support: 168
4 8 4 , Epoch:48, Support: 8
4 8 8 , Epoch:48, Support: 8
4 8 8 8 , Epoch:47, Support: 8
4 8 8 8 8 , Epoch:46, Support: 6
4 8 8 8 8 8 , Epoch:50, Support: 9
4 8 8 8 8 8 8 , Epoch:49, Support: 9
4 9 9 9 , Epoch:60, Support: 4
4 9 9 9 9 , Epoch:59, Support: 4
5 5 5 5 , Epoch:41, Support: 156
5 5 5 5 , Epoch:65, Support: 721
5 5 5 5 5 5 5 5 5 , Epoch:59, Support: 48
5 5 5 5 5 5 5 5 5 , Epoch:68, Support: 1272
6 5 5 5 5 , Epoch:14, Support: 4
6 5 5 5 5 6 , Epoch:71, Support: 6
6 5 5 5 6 6 , Epoch:71, Support: 6
6 5 5 6 5 , Epoch:14, Support: 4
6 5 5 6 6 6 , Epoch:71, Support: 6
6 5 6 5 5 , Epoch:14, Support: 4
6 5 6 5 5 6 , Epoch:71, Support: 6
6 5 6 6 6 6 , Epoch:71, Support: 6
6 6 5 5 5 , Epoch:14, Support: 4
6 6 5 5 5 6 , Epoch:71, Support: 6
6 6 5 5 6 6 , Epoch:71, Support: 6
6 6 5 6 5 , Epoch:14, Support: 4
6 6 5 6 5 6 , Epoch:71, Support: 6
6 6 5 6 6 6 , Epoch:71, Support: 6
6 6 6 5 5 , Epoch:14, Support: 4
6 6 6 5 5 6 , Epoch:71, Support: 6
6 6 6 5 6 6 , Epoch:71, Support: 6
6 6 6 6 5 , Epoch:14, Support: 4
6 6 6 6 5 6 , Epoch:71, Support: 6
6 6 6 6 6 , Epoch:35, Support: 39
6 6 6 6 6 , Epoch:49, Support: 26
6 6 6 6 6 , Epoch:51, Support: 1173
6 6 6 6 6 6 , Epoch:71, Support: 816
6 6 6 6 6 6 6 , Epoch:73, Support: 120
6 6 6 6 6 6 6 6 6 , Epoch:0, Support: 384
6 6 6 6 6 6 6 6 6 6 , Epoch:23, Support: 272
6 6 6 6 6 6 6 6 6 6 , Epoch:25, Support: 480
6 6 6 6 8 , Epoch:24, Support: 4
6 6 6 8 6 6 6 6 6 , Epoch:24, Support: 4
6 6 6 8 8 , Epoch:24, Support: 4
6 6 8 , Epoch:53, Support: 4
6 6 8 6 6 6 6 6 6 , Epoch:24, Support: 4
6 6 8 6 8 , Epoch:24, Support: 4
6 6 8 8 6 6 6 6 6 , Epoch:24, Support: 4
6 6 8 8 8 , Epoch:24, Support: 4
6 8 6 , Epoch:53, Support: 4
6 8 8 , Epoch:53, Support: 4
6 9 9 9 9 9 9 9 9 , Epoch:9, Support: 4
6 9 9 9 9 9 9 9 9 9 , Epoch:8, Support: 4
7 7 7 , Epoch:27, Support: 840
7 7 7 , Epoch:76, Support: 36
7 7 7 5 5 5 5 7 7 , Epoch:12, Support: 8
7 7 7 5 5 5 7 7 7 , Epoch:12, Support: 8
7 7 7 5 5 7 5 7 7 , Epoch:12, Support: 8
7 7 7 5 5 7 7 7 7 , Epoch:12, Support: 8
7 7 7 5 7 5 5 7 7 , Epoch:12, Support: 8
