1 1 1 , Epoch:7, Support: 6329
1 1 1 1 , Epoch:6, Support: 4416
1 1 1 2 , Epoch:6, Support: 47
1 1 2 , Epoch:7, Support: 53
1 1 2 1 , Epoch:6, Support: 47
1 1 2 2 , Epoch:6, Support: 47
1 2 1 , Epoch:7, Support: 53
1 2 2 , Epoch:7, Support: 53
3 1 1 1 1 , Epoch:5, Support: 69
3 1 1 1 3 , Epoch:5, Support: 69
3 1 1 3 1 , Epoch:5, Support: 69
3 1 1 3 3 , Epoch:5, Support: 69
3 1 3 1 1 , Epoch:5, Support: 69
3 1 3 1 3 , Epoch:5, Support: 69
3 1 3 3 1 , Epoch:5, Support: 69
3 1 3 3 3 , Epoch:5, Support: 69
3 3 1 1 1 , Epoch:5, Support: 74
3 3 1 1 3 , Epoch:5, Support: 74
3 3 1 3 1 , Epoch:5, Support: 74
3 3 1 3 3 , Epoch:5, Support: 74
3 3 3 1 1 , Epoch:5, Support: 74
3 3 3 1 3 , Epoch:5, Support: 74
3 3 3 3 1 , Epoch:5, Support: 74
3 3 3 3 3 , Epoch:5, Support: 5252
3 3 4 , Epoch:7, Support: 13
4 4 4 3 3 3 3 3 , Epoch:2, Support: 23
4 4 4 3 4 3 3 3 , Epoch:2, Support: 23
4 4 4 4 1 1 1 1 , Epoch:2, Support: 96
4 4 4 4 3 3 3 3 , Epoch:2, Support: 23
4 4 4 4 4 1 1 1 , Epoch:2, Support: 105
4 4 4 4 4 3 3 3 , Epoch:2, Support: 23
4 7 7 7 2 2 , Epoch:4, Support: 9
4 7 7 7 2 7 , Epoch:4, Support: 9
4 7 7 7 7 2 , Epoch:4, Support: 9
4 7 7 7 7 2 2 , Epoch:3, Support: 9
4 7 7 7 7 2 7 , Epoch:3, Support: 9
4 7 7 7 7 7 , Epoch:4, Support: 44
4 7 7 7 7 7 2 , Epoch:3, Support: 9
4 7 7 7 7 7 7 , Epoch:3, Support: 44
4 9 9 9 9 9 9 , Epoch:3, Support: 32
4 9 9 9 9 9 9 9 , Epoch:2, Support: 32
5 5 5 5 3 3 3 3 3 , Epoch:1, Support: 6
5 5 5 5 3 3 3 5 3 , Epoch:1, Support: 6
5 5 5 5 3 3 5 3 3 , Epoch:1, Support: 6
5 5 5 5 3 3 5 5 3 , Epoch:1, Support: 6
5 5 5 5 3 5 3 3 3 , Epoch:1, Support: 6
5 5 5 5 3 5 3 5 3 , Epoch:1, Support: 6
5 5 5 5 3 5 5 3 3 , Epoch:1, Support: 6
5 5 5 5 3 5 5 5 3 , Epoch:1, Support: 6
5 5 5 5 5 1 1 1 1 , Epoch:1, Support: 22
5 5 5 5 5 1 1 5 1 , Epoch:1, Support: 22
5 5 5 5 5 1 5 1 1 , Epoch:1, Support: 22
5 5 5 5 5 1 5 5 1 , Epoch:1, Support: 22
5 5 5 5 5 3 3 3 3 , Epoch:1, Support: 6
5 5 5 5 5 3 3 5 3 , Epoch:1, Support: 6
