6 6 6 6 6, Epoch:4, Support: 858
7 7 7, Epoch:4, Support: 7
6 6 6 6 6 7 7 7, Epoch:7, Support: 7
7 7 7 7 7 7, Epoch:7, Support: 1115
2 2 2 2 2 2 2 2 2, Epoch:9, Support: 59
2 2 2 2 2 2, Epoch:9, Support: 880
10 10 10 10, Epoch:9, Support: 108
6 6 6 6 6 6 6, Epoch:9, Support: 51
7 7 7, Epoch:9, Support: 540
3 3 3 3 3, Epoch:9, Support: 719
