1 1 1 , Epoch:25, Support: 550
1 1 1 1 , Epoch:34, Support: 384
1 1 1 1 1 1 1 1 , Epoch:26, Support: 1140
1 1 1 1 1 1 1 1 1 , Epoch:7, Support: 390
1 1 1 1 1 1 1 1 1 , Epoch:11, Support: 468
2 2 2 2 2 2 2 , Epoch:19, Support: 390
2 2 2 2 2 2 2 2 2 , Epoch:27, Support: 176
3 3 3 3 3 3 3 3 3 3 , Epoch:22, Support: 234
3 3 3 3 3 3 3 3 3 3 , Epoch:23, Support: 700
4 1 1 1 1 1 , Epoch:10, Support: 4
4 4 4 , Epoch:1, Support: 480
4 4 4 4 , Epoch:17, Support: 60
4 4 4 4 4 4 , Epoch:5, Support: 980
5 5 5 , Epoch:4, Support: 60
5 5 5 5 5 5 , Epoch:12, Support: 192
5 5 5 5 5 5 5 5 , Epoch:32, Support: 81
6 6 6 , Epoch:37, Support: 1846
6 6 6 6 , Epoch:36, Support: 1774
6 6 6 6 6 , Epoch:35, Support: 1766
6 6 6 6 6 6 , Epoch:0, Support: 688
6 6 6 6 6 6 6 , Epoch:33, Support: 1247
6 6 6 6 6 6 6 6 , Epoch:3, Support: 26
6 6 6 6 6 6 6 6 , Epoch:30, Support: 114
6 6 6 6 6 6 6 6 6 , Epoch:16, Support: 608
7 7 7 , Epoch:13, Support: 310
7 7 7 7 , Epoch:18, Support: 624
7 7 7 7 7 1 1 1 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 1 1 7 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 1 7 1 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 1 7 7 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 7 1 1 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 7 1 1 1 1 1 1 1 1 , Epoch:20, Support: 6
7 7 7 7 7 7 1 7 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 7 7 1 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 7 7 1 1 1 1 1 1 1 , Epoch:20, Support: 6
7 7 7 7 7 7 7 7 , Epoch:24, Support: 160
7 7 7 7 7 7 7 7 , Epoch:29, Support: 310
7 7 7 7 7 7 7 7 1 1 1 1 1 1 , Epoch:6, Support: 6
7 7 7 7 7 7 7 7 7 , Epoch:31, Support: 888
8 8 4 4 4 8 8 8 8 , Epoch:8, Support: 8
8 8 4 4 8 8 8 8 8 , Epoch:8, Support: 8
8 8 4 8 4 8 8 8 8 , Epoch:8, Support: 8
8 8 4 8 8 8 8 8 8 , Epoch:8, Support: 8
8 8 8 4 4 8 8 8 8 , Epoch:8, Support: 8
8 8 8 4 8 8 8 8 8 , Epoch:8, Support: 8
8 8 8 8 , Epoch:15, Support: 666
8 8 8 8 4 8 8 8 8 , Epoch:8, Support: 8
8 8 8 8 8 , Epoch:2, Support: 110
8 8 8 8 8 8 8 8 8 , Epoch:8, Support: 1512
9 9 9 , Epoch:21, Support: 66
9 9 9 9 9 , Epoch:28, Support: 85
