2 2 2 , Epoch:7, Support: 2312
2 2 2 2 2 2 , Epoch:4, Support: 324
2 2 7 , Epoch:7, Support: 10
2 7 2 , Epoch:7, Support: 10
2 7 7 , Epoch:7, Support: 10
6 6 6 6 6 6 6 6 , Epoch:0, Support: 12
7 7 7 7 7 7 7 2 , Epoch:2, Support: 10
7 7 7 7 7 7 7 7 , Epoch:2, Support: 924
8 8 8 7 7 , Epoch:5, Support: 4
8 8 8 7 8 , Epoch:5, Support: 4
8 8 8 8 2 , Epoch:5, Support: 11
8 8 8 8 7 , Epoch:5, Support: 4
8 8 8 8 8 , Epoch:5, Support: 2520
10 2 2 2 , Epoch:6, Support: 17
10 2 10 2 , Epoch:6, Support: 17
10 7 7 7 7 7 7 7 7 , Epoch:1, Support: 5
10 7 7 7 7 7 7 10 7 , Epoch:1, Support: 5
10 7 7 7 7 7 10 7 7 , Epoch:1, Support: 5
10 7 7 7 7 10 7 7 7 , Epoch:1, Support: 5
10 7 7 7 10 7 7 7 7 , Epoch:1, Support: 5
10 7 7 10 7 7 7 7 7 , Epoch:1, Support: 5
10 7 7 10 7 7 7 10 7 , Epoch:1, Support: 5
10 7 7 10 7 7 10 7 7 , Epoch:1, Support: 5
10 7 10 7 7 7 7 7 7 , Epoch:1, Support: 5
10 7 10 7 7 7 7 10 7 , Epoch:1, Support: 5
10 7 10 7 7 7 10 7 7 , Epoch:1, Support: 5
10 7 10 7 7 10 7 7 7 , Epoch:1, Support: 5
10 7 10 7 7 10 7 10 7 , Epoch:1, Support: 5
10 7 10 7 10 7 7 7 7 , Epoch:1, Support: 5
10 7 10 7 10 7 7 10 7 , Epoch:1, Support: 5
10 7 10 7 10 7 10 7 7 , Epoch:1, Support: 5
10 10 2 2 , Epoch:6, Support: 17
10 10 7 7 7 7 7 7 7 , Epoch:1, Support: 5
10 10 7 7 7 7 7 10 7 , Epoch:1, Support: 5
10 10 7 7 7 7 10 7 7 , Epoch:1, Support: 5
10 10 7 7 7 7 10 10 7 , Epoch:1, Support: 5
10 10 7 7 7 10 7 7 7 , Epoch:1, Support: 5
10 10 7 7 7 10 7 10 7 , Epoch:1, Support: 5
10 10 7 7 7 10 10 7 7 , Epoch:1, Support: 5
10 10 7 7 10 7 7 7 7 , Epoch:1, Support: 5
10 10 7 7 10 7 7 10 7 , Epoch:1, Support: 5
10 10 7 7 10 7 10 7 7 , Epoch:1, Support: 5
10 10 7 7 10 7 10 10 7 , Epoch:1, Support: 5
10 10 7 7 10 10 7 7 7 , Epoch:1, Support: 5
10 10 7 10 7 7 7 7 7 , Epoch:1, Support: 5
10 10 7 10 7 7 7 10 7 , Epoch:1, Support: 5
10 10 7 10 7 7 10 7 7 , Epoch:1, Support: 5
10 10 7 10 7 7 10 10 7 , Epoch:1, Support: 5
10 10 7 10 7 10 7 7 7 , Epoch:1, Support: 5
10 10 7 10 7 10 7 10 7 , Epoch:1, Support: 5
10 10 7 10 7 10 10 7 7 , Epoch:1, Support: 5
10 10 7 10 10 7 7 7 7 , Epoch:1, Support: 5
10 10 7 10 10 7 7 10 7 , Epoch:1, Support: 5
10 10 7 10 10 7 10 7 7 , Epoch:1, Support: 5
10 10 7 10 10 7 10 10 7 , Epoch:1, Support: 5
10 10 10 2 , Epoch:6, Support: 17
10 10 10 7 7 7 7 7 7 , Epoch:1, Support: 5
10 10 10 7 7 7 7 10 7 , Epoch:1, Support: 5
10 10 10 7 7 7 10 7 7 , Epoch:1, Support: 5
10 10 10 7 7 7 10 10 7 , Epoch:1, Support: 5
10 10 10 7 7 10 7 7 7 , Epoch:1, Support: 5
10 10 10 7 7 10 7 10 7 , Epoch:1, Support: 5
10 10 10 7 7 10 10 7 7 , Epoch:1, Support: 5
10 10 10 7 7 10 10 10 7 , Epoch:1, Support: 5
10 10 10 7 10 7 7 7 7 , Epoch:1, Support: 5
10 10 10 7 10 7 7 10 7 , Epoch:1, Support: 5
10 10 10 7 10 7 10 7 7 , Epoch:1, Support: 5
10 10 10 7 10 7 10 10 7 , Epoch:1, Support: 5
10 10 10 7 10 10 7 7 7 , Epoch:1, Support: 5
10 10 10 7 10 10 7 10 7 , Epoch:1, Support: 5
10 10 10 7 10 10 10 7 7 , Epoch:1, Support: 5
10 10 10 10 7 7 7 7 7 , Epoch:1, Support: 5
10 10 10 10 7 7 7 10 7 , Epoch:1, Support: 5
10 10 10 10 7 7 10 7 7 , Epoch:1, Support: 5
10 10 10 10 7 7 10 10 7 , Epoch:1, Support: 5
10 10 10 10 7 10 7 7 7 , Epoch:1, Support: 5
10 10 10 10 7 10 7 10 7 , Epoch:1, Support: 5
10 10 10 10 7 10 10 7 7 , Epoch:1, Support: 5
10 10 10 10 7 10 10 10 7 , Epoch:1, Support: 5
10 10 10 10 10 7 7 7 7 , Epoch:1, Support: 5
10 10 10 10 10 7 7 10 7 , Epoch:1, Support: 5
10 10 10 10 10 7 10 7 7 , Epoch:1, Support: 5
10 10 10 10 10 7 10 10 7 , Epoch:1, Support: 5
10 10 10 10 10 10 7 7 7 , Epoch:1, Support: 5
10 10 10 10 10 10 7 10 7 , Epoch:1, Support: 5
10 10 10 10 10 10 10 , Epoch:3, Support: 893
10 10 10 10 10 10 10 7 7 , Epoch:1, Support: 5
10 10 10 10 10 10 10 10 7 , Epoch:1, Support: 5
