3 3 3 3 , Epoch:6, Support: 323
5 5 5 5 , Epoch:4, Support: 1531
5 5 5 5 5 5 5 5 , Epoch:0, Support: 1450
6 5 5 5 5 5 5 , Epoch:1, Support: 4
6 5 5 5 5 6 5 , Epoch:1, Support: 4
6 5 5 5 6 5 5 , Epoch:1, Support: 4
6 5 5 6 5 5 5 , Epoch:1, Support: 4
6 5 6 5 5 5 5 , Epoch:1, Support: 4
6 5 6 5 5 6 5 , Epoch:1, Support: 4
6 5 6 5 6 5 5 , Epoch:1, Support: 4
6 6 5 5 5 5 5 , Epoch:1, Support: 4
6 6 5 5 5 6 5 , Epoch:1, Support: 4
6 6 5 5 6 5 5 , Epoch:1, Support: 4
6 6 5 5 6 6 5 , Epoch:1, Support: 4
6 6 5 6 5 5 5 , Epoch:1, Support: 4
6 6 5 6 5 6 5 , Epoch:1, Support: 4
6 6 5 6 6 5 5 , Epoch:1, Support: 4
6 6 6 5 5 5 5 , Epoch:1, Support: 4
6 6 6 5 5 6 5 , Epoch:1, Support: 4
6 6 6 5 6 5 5 , Epoch:1, Support: 4
6 6 6 5 6 6 5 , Epoch:1, Support: 4
6 6 6 6 5 5 5 , Epoch:1, Support: 4
6 6 6 6 5 6 5 , Epoch:1, Support: 4
6 6 6 6 6 5 5 , Epoch:1, Support: 4
6 6 6 6 6 6 5 , Epoch:1, Support: 4
6 6 6 6 6 6 6 , Epoch:3, Support: 992
7 7 7 , Epoch:7, Support: 494
9 9 9 9 9 9 9 9 , Epoch:2, Support: 783
