1 1 1 , Epoch:7, Support: 414
1 1 1 1 , Epoch:6, Support: 18
1 1 1 1 1 1 , Epoch:2, Support: 216
2 2 2 2 , Epoch:1, Support: 475
4 4 4 4 4 , Epoch:3, Support: 57
4 8 8 8 8 , Epoch:5, Support: 9
4 8 8 8 8 8 , Epoch:4, Support: 9
5 5 5 5 5 5 5 5 , Epoch:0, Support: 49
8 4 4 8 8 , Epoch:5, Support: 6
8 4 8 8 8 , Epoch:5, Support: 9
8 8 1 1 1 , Epoch:5, Support: 5
8 8 1 1 8 , Epoch:5, Support: 5
8 8 1 8 1 , Epoch:5, Support: 5
8 8 1 8 8 , Epoch:5, Support: 5
8 8 4 8 8 , Epoch:5, Support: 6
8 8 8 1 1 , Epoch:5, Support: 5
8 8 8 1 8 , Epoch:5, Support: 5
8 8 8 8 1 , Epoch:5, Support: 5
8 8 8 8 8 , Epoch:5, Support: 1160
