1 1 1 , Epoch:7, Support: 1330
1 1 8 , Epoch:7, Support: 8
2 1 1 1 , Epoch:6, Support: 4
2 1 1 2 , Epoch:6, Support: 4
2 1 2 1 , Epoch:6, Support: 4
2 1 2 2 , Epoch:6, Support: 4
2 2 1 1 , Epoch:6, Support: 4
2 2 1 2 , Epoch:6, Support: 4
2 2 2 1 , Epoch:6, Support: 4
2 2 2 2 , Epoch:6, Support: 882
3 3 3 3 3 , Epoch:5, Support: 1152
5 3 3 3 3 3 , Epoch:4, Support: 4
5 3 3 3 3 5 , Epoch:4, Support: 4
5 3 3 3 5 3 , Epoch:4, Support: 4
5 3 3 3 5 5 , Epoch:4, Support: 4
5 3 3 5 3 3 , Epoch:4, Support: 4
5 3 3 5 5 5 , Epoch:4, Support: 4
5 3 5 3 3 3 , Epoch:4, Support: 4
5 3 5 3 3 5 , Epoch:4, Support: 4
5 3 5 3 5 3 , Epoch:4, Support: 4
5 3 5 5 5 5 , Epoch:4, Support: 4
5 5 2 2 2 2 , Epoch:4, Support: 8
5 5 2 2 2 5 , Epoch:4, Support: 8
5 5 2 2 5 2 , Epoch:4, Support: 8
5 5 2 2 5 5 , Epoch:4, Support: 8
5 5 2 5 2 2 , Epoch:4, Support: 8
5 5 2 5 2 5 , Epoch:4, Support: 8
5 5 2 5 5 2 , Epoch:4, Support: 8
5 5 2 5 5 5 , Epoch:4, Support: 8
5 5 3 3 3 3 , Epoch:4, Support: 4
5 5 3 3 3 5 , Epoch:4, Support: 4
5 5 3 3 5 3 , Epoch:4, Support: 4
5 5 3 3 5 5 , Epoch:4, Support: 4
5 5 3 5 3 3 , Epoch:4, Support: 4
5 5 3 5 3 5 , Epoch:4, Support: 4
5 5 3 5 5 3 , Epoch:4, Support: 4
5 5 3 5 5 5 , Epoch:4, Support: 4
5 5 5 1 1 1 , Epoch:4, Support: 15
5 5 5 1 1 5 , Epoch:4, Support: 15
5 5 5 1 5 1 , Epoch:4, Support: 15
5 5 5 1 5 5 , Epoch:4, Support: 15
5 5 5 2 2 2 , Epoch:4, Support: 8
5 5 5 2 2 5 , Epoch:4, Support: 8
5 5 5 2 5 2 , Epoch:4, Support: 8
5 5 5 2 5 5 , Epoch:4, Support: 8
5 5 5 3 3 3 , Epoch:4, Support: 4
5 5 5 3 3 5 , Epoch:4, Support: 4
5 5 5 3 5 3 , Epoch:4, Support: 4
5 5 5 3 5 5 , Epoch:4, Support: 4
5 5 5 5 1 1 , Epoch:4, Support: 15
5 5 5 5 1 5 , Epoch:4, Support: 15
5 5 5 5 2 2 , Epoch:4, Support: 8
5 5 5 5 2 5 , Epoch:4, Support: 8
5 5 5 5 3 3 , Epoch:4, Support: 4
5 5 5 5 3 5 , Epoch:4, Support: 4
5 5 5 5 5 1 , Epoch:4, Support: 15
5 5 5 5 5 2 , Epoch:4, Support: 8
5 5 5 5 5 3 , Epoch:4, Support: 4
5 5 5 5 5 5 , Epoch:4, Support: 3801
7 5 5 5 5 5 5 , Epoch:3, Support: 60
7 5 5 5 7 5 5 , Epoch:3, Support: 60
7 5 5 7 5 5 5 , Epoch:3, Support: 60
7 5 7 5 5 5 5 , Epoch:3, Support: 60
7 5 7 5 7 5 5 , Epoch:3, Support: 60
7 7 3 3 3 3 3 , Epoch:3, Support: 14
7 7 3 3 7 3 3 , Epoch:3, Support: 14
7 7 3 7 3 3 3 , Epoch:3, Support: 14
7 7 3 7 7 3 3 , Epoch:3, Support: 14
7 7 5 5 5 5 5 , Epoch:3, Support: 60
7 7 5 5 7 5 5 , Epoch:3, Support: 60
7 7 5 7 5 5 5 , Epoch:3, Support: 60
7 7 5 7 7 5 5 , Epoch:3, Support: 60
7 7 7 2 2 2 2 , Epoch:3, Support: 10
7 7 7 2 7 2 2 , Epoch:3, Support: 10
7 7 7 3 3 3 3 , Epoch:3, Support: 14
7 7 7 3 7 3 3 , Epoch:3, Support: 14
7 7 7 5 5 5 5 , Epoch:3, Support: 60
7 7 7 5 7 5 5 , Epoch:3, Support: 60
7 7 7 7 2 2 2 , Epoch:3, Support: 10
7 7 7 7 3 3 3 , Epoch:3, Support: 14
7 7 7 7 5 5 5 , Epoch:3, Support: 60
7 7 7 7 7 2 2 , Epoch:3, Support: 10
7 7 7 7 7 3 3 , Epoch:3, Support: 14
7 7 7 7 7 5 5 , Epoch:3, Support: 60
7 7 7 7 7 6 6 , Epoch:3, Support: 12
9 9 7 7 7 7 7 9 , Epoch:1, Support: 16
9 9 7 7 7 7 9 9 , Epoch:1, Support: 16
9 9 7 7 7 9 7 9 , Epoch:1, Support: 16
9 9 7 7 7 9 9 9 , Epoch:1, Support: 16
9 9 7 7 9 7 7 9 , Epoch:1, Support: 16
9 9 7 7 9 7 9 9 , Epoch:1, Support: 16
9 9 7 7 9 9 9 9 , Epoch:1, Support: 16
9 9 7 9 7 7 7 9 , Epoch:1, Support: 16
9 9 7 9 7 7 9 9 , Epoch:1, Support: 16
9 9 7 9 7 9 7 9 , Epoch:1, Support: 16
9 9 7 9 7 9 9 9 , Epoch:1, Support: 16
9 9 7 9 9 7 7 9 , Epoch:1, Support: 16
9 9 7 9 9 7 9 9 , Epoch:1, Support: 16
9 9 7 9 9 9 9 9 , Epoch:1, Support: 16
9 9 7 10 9 9 9 9 , Epoch:1, Support: 4
9 9 9 7 7 7 7 9 , Epoch:1, Support: 16
9 9 9 7 7 7 9 9 , Epoch:1, Support: 16
9 9 9 7 7 9 7 9 , Epoch:1, Support: 16
9 9 9 7 7 9 9 9 , Epoch:1, Support: 16
9 9 9 7 9 7 7 9 , Epoch:1, Support: 16
9 9 9 7 9 7 9 9 , Epoch:1, Support: 16
9 9 9 7 9 9 7 9 , Epoch:1, Support: 16
9 9 9 7 9 9 9 9 , Epoch:1, Support: 16
9 9 9 9 3 3 3 3 3 , Epoch:1, Support: 4
9 9 9 9 3 3 3 9 3 , Epoch:1, Support: 4
9 9 9 9 3 3 9 3 3 , Epoch:1, Support: 4
9 9 9 9 3 3 9 9 3 , Epoch:1, Support: 4
9 9 9 9 3 9 3 3 3 , Epoch:1, Support: 4
9 9 9 9 3 9 3 9 3 , Epoch:1, Support: 4
9 9 9 9 3 9 9 3 3 , Epoch:1, Support: 4
9 9 9 9 3 9 9 9 3 , Epoch:1, Support: 4
9 9 9 9 7 7 7 9 , Epoch:1, Support: 16
9 9 9 9 7 7 9 9 , Epoch:1, Support: 16
9 9 9 9 7 9 7 9 , Epoch:1, Support: 16
9 9 9 9 7 9 9 9 , Epoch:1, Support: 16
9 9 9 9 9 3 3 3 3 , Epoch:1, Support: 4
9 9 9 9 9 3 3 9 3 , Epoch:1, Support: 4
9 9 9 9 9 3 9 3 3 , Epoch:1, Support: 4
9 9 9 9 9 3 9 9 3 , Epoch:1, Support: 4
9 9 9 9 9 7 7 9 , Epoch:1, Support: 16
9 9 9 9 9 7 9 9 , Epoch:1, Support: 16
9 9 9 9 9 9 3 3 3 , Epoch:1, Support: 4
9 9 9 9 9 9 3 9 3 , Epoch:1, Support: 4
9 9 9 9 9 9 7 9 , Epoch:1, Support: 16
9 9 9 9 9 9 9 3 3 , Epoch:1, Support: 4
9 9 9 9 9 9 9 9 3 , Epoch:1, Support: 4
9 9 9 9 9 9 9 9 9 9 , Epoch:0, Support: 1169
10 7 7 7 7 7 9 , Epoch:2, Support: 4
10 7 7 7 7 9 9 , Epoch:2, Support: 4
10 7 7 7 9 7 9 , Epoch:2, Support: 4
10 7 7 7 9 9 9 , Epoch:2, Support: 4
10 7 7 9 7 7 9 , Epoch:2, Support: 4
10 7 7 9 7 9 9 , Epoch:2, Support: 4
10 7 7 9 9 7 9 , Epoch:2, Support: 4
10 7 7 9 9 9 9 , Epoch:2, Support: 4
10 7 9 7 7 7 9 , Epoch:2, Support: 4
10 7 9 7 7 9 9 , Epoch:2, Support: 4
10 7 9 7 9 7 9 , Epoch:2, Support: 4
10 7 9 7 9 9 9 , Epoch:2, Support: 4
10 7 9 9 7 7 9 , Epoch:2, Support: 4
10 7 9 9 7 9 9 , Epoch:2, Support: 4
10 7 9 9 9 7 9 , Epoch:2, Support: 4
10 7 9 9 9 9 9 , Epoch:2, Support: 4
10 7 10 7 7 7 9 , Epoch:2, Support: 4
10 7 10 7 7 9 9 , Epoch:2, Support: 4
10 7 10 7 9 7 9 , Epoch:2, Support: 4
10 7 10 7 9 9 9 , Epoch:2, Support: 4
10 7 10 9 9 9 9 , Epoch:2, Support: 4
10 9 7 7 7 7 9 , Epoch:2, Support: 4
