1 1 5, Epoch:3, Support: 5
1 1 1, Epoch:3, Support: 4443
9 9 9 9 3 3 3, Epoch:6, Support: 10
9 9 9 9 9 9 9, Epoch:6, Support: 2580
9 3 3 3 3, Epoch:6, Support: 10
5 4 4 4 5 4, Epoch:8, Support: 5
4 8 8, Epoch:8, Support: 11
3 3 8, Epoch:8, Support: 5
8 8 8, Epoch:8, Support: 5139
3 3 3 4 3 4 4, Epoch:8, Support: 47
8 4 8, Epoch:8, Support: 9
4 4 4 8 4, Epoch:8, Support: 9
1 1 1 4 4 4 4 4, Epoch:8, Support: 23
5 5 5 5 5 10, Epoch:8, Support: 6
3 3 3 3 8 3 3, Epoch:8, Support: 6
1 5 5 5 5 5, Epoch:8, Support: 5
3 4 4 3 3, Epoch:8, Support: 44
3 3 4 3 3 3 4, Epoch:8, Support: 4
2 2 4 4, Epoch:8, Support: 11
4 4 4 4 4, Epoch:8, Support: 6701
5 5 5 5 5 5, Epoch:8, Support: 493
4 4 8 4 4, Epoch:8, Support: 11
3 3 3 3 3 3 3, Epoch:8, Support: 7
4 2 2 2, Epoch:8, Support: 4
5 5 5 4 5, Epoch:8, Support: 5
4 4 4 10 10, Epoch:8, Support: 12
3 3 3 3 3 8 3, Epoch:8, Support: 7
10 10 2, Epoch:9, Support: 16
4 2 4 4 4 2, Epoch:9, Support: 4
2 2 2 10 2, Epoch:9, Support: 4
3 3 3 3 8 8 3 3, Epoch:9, Support: 5
10 10 10, Epoch:9, Support: 4494
9 9 3 9 9 9 9 3 3 3, Epoch:9, Support: 10
8 8 8 3, Epoch:9, Support: 7
2 2 2 10 10, Epoch:9, Support: 7
10 5 10, Epoch:9, Support: 6
3 3 9 9 9 3 3 3, Epoch:9, Support: 10
3 4 4 4 3 3, Epoch:9, Support: 4
4 4 4 4 10 10, Epoch:9, Support: 18
3 8 8 3, Epoch:9, Support: 6
3 3 4 3 3 4 4 3, Epoch:9, Support: 44
4 4 10, Epoch:9, Support: 12
8 3 8 3, Epoch:9, Support: 7
3 3 3 2 3 2 2 2, Epoch:9, Support: 15
2 2 2 2 2, Epoch:9, Support: 3303
2 2 10 2 2, Epoch:9, Support: 7
3 2 3 3 3, Epoch:9, Support: 15
2 2 2 3 3, Epoch:9, Support: 20
9 9 9 9 9 9 9 10 10 10, Epoch:9, Support: 28
4 4 4 2 2 2, Epoch:9, Support: 11
3 3 3 3 3 3 2 2, Epoch:9, Support: 20
4 3 4 3 3 3, Epoch:9, Support: 47
10 2 2, Epoch:9, Support: 6
8 8 8 10, Epoch:9, Support: 6
3 3 3 3 3 3 3 3, Epoch:9, Support: 5550
2 10 10, Epoch:9, Support: 7
