1 1 1 1 , Epoch:6, Support: 333
2 2 2 2 2 , Epoch:5, Support: 1700
2 2 6 , Epoch:7, Support: 5
2 6 2 , Epoch:7, Support: 5
2 6 6 , Epoch:7, Support: 5
2 6 6 6 , Epoch:6, Support: 5
3 3 3 3 3 3 3 , Epoch:2, Support: 36
5 2 2 2 2 2 , Epoch:4, Support: 5
5 2 2 5 2 2 , Epoch:4, Support: 5
5 2 5 2 2 2 , Epoch:4, Support: 5
5 5 2 2 2 2 , Epoch:4, Support: 5
5 5 2 5 2 2 , Epoch:4, Support: 5
5 5 5 2 2 2 , Epoch:4, Support: 5
5 5 5 5 1 1 , Epoch:4, Support: 6
5 5 5 5 2 2 , Epoch:4, Support: 5
5 5 5 5 5 5 5 , Epoch:1, Support: 1107
5 5 5 5 5 5 5 , Epoch:3, Support: 1104
5 6 6 , Epoch:7, Support: 8
5 6 6 6 , Epoch:6, Support: 8
6 2 2 , Epoch:7, Support: 5
6 2 6 , Epoch:7, Support: 5
6 6 2 , Epoch:7, Support: 5
6 6 6 , Epoch:7, Support: 1628
9 9 9 9 5 5 5 5 , Epoch:0, Support: 7
9 9 9 9 5 5 9 5 , Epoch:0, Support: 7
9 9 9 9 5 9 5 5 , Epoch:0, Support: 7
9 9 9 9 5 9 9 5 , Epoch:0, Support: 7
9 9 9 9 9 5 5 5 , Epoch:0, Support: 7
9 9 9 9 9 5 9 5 , Epoch:0, Support: 7
9 9 9 9 9 9 5 5 , Epoch:0, Support: 7
9 9 9 9 9 9 9 5 , Epoch:0, Support: 7
