1 1 1 1 , Epoch:6, Support: 948
2 2 2 2 2 2 2 , Epoch:3, Support: 3780
2 4 2 , Epoch:7, Support: 4
2 8 8 8 8 8 , Epoch:4, Support: 12
2 8 8 8 8 8 8 , Epoch:3, Support: 12
3 3 3 , Epoch:7, Support: 1386
4 4 4 4 4 4 4 4 , Epoch:1, Support: 33
5 5 9 , Epoch:4, Support: 6
5 9 9 , Epoch:4, Support: 6
8 2 2 2 2 2 , Epoch:4, Support: 12
8 2 2 2 2 8 , Epoch:4, Support: 12
8 2 2 2 8 2 , Epoch:4, Support: 12
8 2 2 2 8 8 , Epoch:4, Support: 12
8 2 2 8 2 2 , Epoch:4, Support: 12
8 2 2 8 8 8 , Epoch:4, Support: 12
8 2 8 2 2 2 , Epoch:4, Support: 12
8 2 8 2 2 8 , Epoch:4, Support: 12
8 2 8 2 8 2 , Epoch:4, Support: 12
8 2 8 8 8 8 , Epoch:4, Support: 12
8 8 2 2 2 2 , Epoch:4, Support: 12
8 8 2 2 2 8 , Epoch:4, Support: 12
8 8 2 2 8 2 , Epoch:4, Support: 12
8 8 2 2 8 8 , Epoch:4, Support: 12
8 8 2 8 2 2 , Epoch:4, Support: 12
8 8 2 8 2 8 , Epoch:4, Support: 12
8 8 2 8 8 2 , Epoch:4, Support: 12
8 8 2 8 8 8 , Epoch:4, Support: 12
8 8 8 2 2 2 , Epoch:4, Support: 12
8 8 8 2 2 8 , Epoch:4, Support: 12
8 8 8 2 8 2 , Epoch:4, Support: 12
8 8 8 2 8 8 , Epoch:4, Support: 12
8 8 8 3 3 3 , Epoch:4, Support: 4
8 8 8 3 3 8 , Epoch:4, Support: 4
8 8 8 3 8 3 , Epoch:4, Support: 4
8 8 8 3 8 8 , Epoch:4, Support: 4
8 8 8 8 2 2 , Epoch:4, Support: 12
8 8 8 8 2 8 , Epoch:4, Support: 12
8 8 8 8 3 3 , Epoch:4, Support: 4
8 8 8 8 3 8 , Epoch:4, Support: 4
8 8 8 8 8 2 , Epoch:4, Support: 12
8 8 8 8 8 3 , Epoch:4, Support: 4
8 8 8 8 8 8 , Epoch:4, Support: 1350
9 1 1 1 1 , Epoch:5, Support: 6
9 1 1 1 9 , Epoch:5, Support: 6
9 1 1 9 1 , Epoch:5, Support: 6
9 1 1 9 9 , Epoch:5, Support: 6
9 1 9 1 1 , Epoch:5, Support: 6
9 1 9 1 9 , Epoch:5, Support: 6
9 1 9 9 9 , Epoch:5, Support: 6
9 9 1 1 1 , Epoch:5, Support: 6
9 9 1 1 9 , Epoch:5, Support: 6
9 9 1 9 1 , Epoch:5, Support: 6
9 9 1 9 9 , Epoch:5, Support: 6
9 9 9 1 1 , Epoch:5, Support: 6
9 9 9 1 9 , Epoch:5, Support: 6
9 9 9 2 2 2 2 2 2 2 , Epoch:0, Support: 12
9 9 9 2 2 2 9 2 2 2 , Epoch:0, Support: 12
9 9 9 2 2 9 2 2 2 2 , Epoch:0, Support: 12
9 9 9 2 2 9 9 2 2 2 , Epoch:0, Support: 12
9 9 9 2 9 2 2 2 2 2 , Epoch:0, Support: 12
9 9 9 2 9 2 9 2 2 2 , Epoch:0, Support: 12
9 9 9 2 9 9 2 2 2 2 , Epoch:0, Support: 12
9 9 9 2 9 9 9 2 2 2 , Epoch:0, Support: 12
9 9 9 9 1 , Epoch:5, Support: 6
9 9 9 9 2 2 2 2 2 2 , Epoch:0, Support: 12
9 9 9 9 2 2 9 2 2 2 , Epoch:0, Support: 12
9 9 9 9 2 9 2 2 2 2 , Epoch:0, Support: 12
9 9 9 9 2 9 9 2 2 2 , Epoch:0, Support: 12
9 9 9 9 9 , Epoch:5, Support: 2465
9 9 9 9 9 2 2 2 2 2 , Epoch:0, Support: 12
9 9 9 9 9 2 9 2 2 2 , Epoch:0, Support: 12
9 9 9 9 9 9 2 2 2 2 , Epoch:0, Support: 12
9 9 9 9 9 9 9 2 2 2 , Epoch:0, Support: 12
