2 2 2 , Epoch:7, Support: 5689
2 2 2 2 2 2 2 2 , Epoch:2, Support: 3444
4 4 2 2 2 2 2 2 2 2 , Epoch:0, Support: 26
4 4 4 2 2 2 2 2 2 2 , Epoch:0, Support: 26
4 9 9 9 , Epoch:2, Support: 9
7 7 7 7 , Epoch:6, Support: 2667
8 7 7 7 7 , Epoch:5, Support: 18
8 7 7 8 7 , Epoch:5, Support: 18
8 7 8 7 7 , Epoch:5, Support: 18
8 8 7 7 7 , Epoch:5, Support: 18
8 8 7 8 7 , Epoch:5, Support: 18
8 8 8 7 7 , Epoch:5, Support: 18
8 8 8 8 7 , Epoch:5, Support: 18
9 2 2 2 2 2 2 , Epoch:3, Support: 12
9 2 9 2 2 2 2 , Epoch:3, Support: 12
9 8 8 8 8 , Epoch:4, Support: 84
9 8 9 8 8 , Epoch:4, Support: 84
9 9 2 2 2 2 2 , Epoch:3, Support: 12
9 9 8 8 8 , Epoch:4, Support: 84
9 9 9 2 2 2 2 , Epoch:3, Support: 12
9 9 9 8 8 , Epoch:4, Support: 84
9 9 9 9 9 7 7 7 7 , Epoch:1, Support: 15
9 9 9 9 9 7 9 7 7 , Epoch:1, Support: 15
9 9 9 9 9 9 7 7 7 , Epoch:1, Support: 15
9 9 9 9 9 9 9 7 7 , Epoch:1, Support: 15
