1 1 1 , Epoch:54, Support: 624
1 1 1 1 , Epoch:43, Support: 381
1 1 1 1 1 , Epoch:36, Support: 150
1 1 1 1 1 1 1 1 , Epoch:27, Support: 675
1 1 1 1 1 1 1 1 , Epoch:39, Support: 220
1 1 1 1 1 1 1 1 1 , Epoch:68, Support: 48
1 1 1 1 1 1 1 1 1 1 , Epoch:14, Support: 308
2 2 2 2 2 2 2 , Epoch:0, Support: 504
2 2 2 2 2 2 2 , Epoch:21, Support: 1248
2 2 2 2 2 2 2 2 2 , Epoch:60, Support: 182
2 2 2 2 2 2 2 2 2 2 , Epoch:1, Support: 442
3 3 3 3 , Epoch:11, Support: 1482
3 3 3 3 3 3 3 3 , Epoch:34, Support: 1628
3 3 3 3 3 3 3 3 , Epoch:42, Support: 247
3 3 3 3 3 3 3 3 , Epoch:62, Support: 1280
3 3 3 3 3 3 3 3 3 , Epoch:73, Support: 10
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 , Epoch:67, Support: 4
3 5 5 5 5 , Epoch:75, Support: 7
3 5 5 5 5 5 , Epoch:74, Support: 7
3 5 5 5 5 5 5 5 5 , Epoch:81, Support: 4
3 8 8 8 8 8 8 8 , Epoch:70, Support: 5
3 8 8 8 8 8 8 8 8 , Epoch:69, Support: 5
4 4 4 , Epoch:24, Support: 288
4 4 4 , Epoch:38, Support: 714
4 4 4 , Epoch:48, Support: 570
4 4 4 4 4 4 , Epoch:51, Support: 595
4 4 4 4 4 4 4 4 , Epoch:40, Support: 528
4 4 4 4 4 4 4 4 4 , Epoch:2, Support: 1007
4 4 4 4 4 4 4 4 4 , Epoch:4, Support: 720
4 4 4 4 4 4 4 4 4 , Epoch:8, Support: 140
4 4 4 4 4 4 4 4 4 , Epoch:25, Support: 260
4 4 4 4 4 4 4 4 4 , Epoch:78, Support: 152
4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 , Epoch:12, Support: 10
4 4 4 4 4 4 4 4 4 4 , Epoch:52, Support: 1147
4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 , Epoch:12, Support: 10
4 5 5 5 5 5 5 5 , Epoch:82, Support: 6
4 5 5 5 5 5 5 5 5 , Epoch:81, Support: 6
4 8 8 8 8 8 , Epoch:70, Support: 11
4 8 8 8 8 8 8 , Epoch:69, Support: 11
4 8 8 8 8 8 8 8 8 8 , Epoch:66, Support: 10
4 8 8 8 8 8 8 8 8 8 8 , Epoch:65, Support: 10
4 10 10 10 10 10 10 10 , Epoch:40, Support: 4
5 3 3 3 3 3 5 , Epoch:76, Support: 4
5 3 3 3 3 5 5 , Epoch:77, Support: 4
5 3 3 3 5 5 5 , Epoch:78, Support: 4
5 3 3 5 3 3 5 , Epoch:76, Support: 4
5 3 3 5 5 5 5 , Epoch:79, Support: 4
5 3 5 3 3 3 5 , Epoch:76, Support: 4
5 3 5 3 3 5 5 , Epoch:77, Support: 4
5 3 5 5 5 , Epoch:75, Support: 7
5 4 4 4 4 4 4 , Epoch:50, Support: 7
5 4 4 4 5 5 5 5 , Epoch:82, Support: 6
5 4 4 5 5 5 5 5 , Epoch:82, Support: 6
5 4 5 5 5 5 5 5 , Epoch:82, Support: 6
5 5 3 3 3 3 3 , Epoch:75, Support: 4
5 5 3 3 3 3 5 , Epoch:76, Support: 4
5 5 3 3 3 5 5 , Epoch:77, Support: 4
5 5 3 3 5 3 , Epoch:75, Support: 4
5 5 3 3 5 5 5 , Epoch:78, Support: 4
5 5 3 5 3 3 , Epoch:75, Support: 4
5 5 3 5 3 3 5 , Epoch:76, Support: 4
5 5 3 5 5 3 , Epoch:75, Support: 4
5 5 4 4 4 4 4 , Epoch:50, Support: 4
5 5 4 4 4 4 5 , Epoch:50, Support: 4
5 5 4 4 4 5 4 , Epoch:50, Support: 4
5 5 4 4 4 5 5 , Epoch:50, Support: 4
5 5 4 4 5 4 4 , Epoch:50, Support: 4
5 5 4 4 5 4 5 , Epoch:50, Support: 4
