1 1 1 1 , Epoch:6, Support: 680
4 4 4 , Epoch:7, Support: 6076
4 4 4 4 4 4 4 4 , Epoch:2, Support: 2050
4 10 10 4 4 4 , Epoch:4, Support: 8
4 10 10 10 4 4 4 , Epoch:3, Support: 8
6 6 6 6 6 , Epoch:5, Support: 75
9 4 4 4 4 4 4 4 4 , Epoch:1, Support: 5
9 4 4 4 4 4 4 4 9 , Epoch:1, Support: 5
9 4 4 4 4 4 4 9 4 , Epoch:1, Support: 5
9 4 4 4 4 4 4 9 9 , Epoch:1, Support: 5
9 4 4 4 4 4 9 4 4 , Epoch:1, Support: 5
9 4 4 4 4 4 9 4 9 , Epoch:1, Support: 5
9 4 4 4 4 4 9 9 4 , Epoch:1, Support: 5
9 4 4 4 4 4 9 9 9 , Epoch:1, Support: 5
9 4 4 4 4 9 4 4 4 , Epoch:1, Support: 5
9 4 4 4 4 9 4 4 9 , Epoch:1, Support: 5
9 4 4 4 4 9 4 9 4 , Epoch:1, Support: 5
9 4 4 4 4 9 4 9 9 , Epoch:1, Support: 5
9 4 4 4 4 9 9 4 4 , Epoch:1, Support: 5
9 4 4 4 4 9 9 4 9 , Epoch:1, Support: 5
9 4 4 4 4 9 9 9 4 , Epoch:1, Support: 5
9 4 4 4 4 9 9 9 9 , Epoch:1, Support: 5
9 4 4 4 9 4 4 4 4 , Epoch:1, Support: 5
9 4 4 4 9 4 4 4 9 , Epoch:1, Support: 5
9 4 4 4 9 9 4 4 4 , Epoch:1, Support: 5
9 4 4 4 9 9 4 4 9 , Epoch:1, Support: 5
9 4 4 4 9 9 4 9 4 , Epoch:1, Support: 5
9 4 4 4 9 9 4 9 9 , Epoch:1, Support: 5
9 4 4 4 9 9 9 4 4 , Epoch:1, Support: 5
9 4 4 4 9 9 9 4 9 , Epoch:1, Support: 5
9 4 4 4 9 9 9 9 4 , Epoch:1, Support: 5
9 4 4 4 9 9 9 9 9 , Epoch:1, Support: 5
9 4 4 9 4 4 4 4 4 , Epoch:1, Support: 5
9 4 4 9 4 4 4 4 9 , Epoch:1, Support: 5
9 4 4 9 4 4 4 9 4 , Epoch:1, Support: 5
9 4 4 9 4 4 4 9 9 , Epoch:1, Support: 5
9 4 4 9 4 4 9 4 4 , Epoch:1, Support: 5
9 4 4 9 9 9 4 4 4 , Epoch:1, Support: 5
9 4 4 9 9 9 4 4 9 , Epoch:1, Support: 5
9 4 4 9 9 9 4 9 4 , Epoch:1, Support: 5
9 4 4 9 9 9 4 9 9 , Epoch:1, Support: 5
9 4 4 9 9 9 9 4 4 , Epoch:1, Support: 5
9 4 4 9 9 9 9 4 9 , Epoch:1, Support: 5
9 4 4 9 9 9 9 9 4 , Epoch:1, Support: 5
9 4 4 9 9 9 9 9 9 , Epoch:1, Support: 5
9 4 9 4 4 4 4 4 4 , Epoch:1, Support: 5
9 4 9 4 4 4 4 4 9 , Epoch:1, Support: 5
9 4 9 4 4 4 4 9 4 , Epoch:1, Support: 5
9 4 9 4 4 4 4 9 9 , Epoch:1, Support: 5
9 4 9 4 4 4 9 4 4 , Epoch:1, Support: 5
9 4 9 4 4 4 9 4 9 , Epoch:1, Support: 5
9 4 9 4 4 4 9 9 4 , Epoch:1, Support: 5
9 4 9 4 4 4 9 9 9 , Epoch:1, Support: 5
9 4 9 4 4 9 4 4 4 , Epoch:1, Support: 5
9 4 9 4 4 9 4 4 9 , Epoch:1, Support: 5
9 4 9 4 4 9 4 9 4 , Epoch:1, Support: 5
9 4 9 4 4 9 4 9 9 , Epoch:1, Support: 5
9 4 9 4 4 9 9 4 4 , Epoch:1, Support: 5
9 4 9 4 4 9 9 4 9 , Epoch:1, Support: 5
9 4 9 4 4 9 9 9 4 , Epoch:1, Support: 5
9 4 9 4 4 9 9 9 9 , Epoch:1, Support: 5
9 4 9 4 9 4 4 4 4 , Epoch:1, Support: 5
9 4 9 4 9 4 4 4 9 , Epoch:1, Support: 5
9 4 9 4 9 4 4 9 4 , Epoch:1, Support: 5
9 4 9 4 9 4 4 9 9 , Epoch:1, Support: 5
9 4 9 4 9 4 9 4 4 , Epoch:1, Support: 5
9 4 9 4 9 4 9 4 9 , Epoch:1, Support: 5
9 4 9 9 9 9 4 4 4 , Epoch:1, Support: 5
9 4 9 9 9 9 4 4 9 , Epoch:1, Support: 5
9 4 9 9 9 9 4 9 4 , Epoch:1, Support: 5
9 4 9 9 9 9 4 9 9 , Epoch:1, Support: 5
9 4 9 9 9 9 9 4 4 , Epoch:1, Support: 5
