2 2 2 2 , Epoch:2, Support: 1200
3 3 3 , Epoch:7, Support: 3888
3 3 3 3 3 3 3 , Epoch:3, Support: 1633
3 3 3 3 3 10 10 10 , Epoch:2, Support: 33
3 3 3 3 10 10 10 10 , Epoch:2, Support: 33
3 3 3 10 3 10 10 10 , Epoch:2, Support: 33
3 3 3 10 10 10 10 10 , Epoch:2, Support: 33
3 3 10 3 3 10 10 10 , Epoch:2, Support: 33
3 3 10 3 10 10 10 10 , Epoch:2, Support: 33
3 3 10 10 3 10 10 10 , Epoch:2, Support: 33
3 3 10 10 10 10 10 10 , Epoch:2, Support: 33
3 10 10 10 10 10 , Epoch:4, Support: 45
3 10 10 10 10 10 10 , Epoch:3, Support: 45
5 5 5 5 5 , Epoch:5, Support: 564
8 8 8 8 8 8 , Epoch:0, Support: 720
10 3 3 3 3 3 , Epoch:4, Support: 12
10 3 3 3 3 10 , Epoch:4, Support: 12
10 3 3 3 10 3 , Epoch:4, Support: 12
10 3 3 3 10 10 , Epoch:4, Support: 12
10 3 3 10 3 3 , Epoch:4, Support: 12
10 3 3 10 10 10 , Epoch:4, Support: 45
10 3 10 3 3 3 , Epoch:4, Support: 12
10 3 10 3 3 10 , Epoch:4, Support: 12
10 3 10 3 10 3 , Epoch:4, Support: 12
10 3 10 10 10 10 , Epoch:4, Support: 45
10 10 3 3 3 3 , Epoch:4, Support: 12
10 10 3 3 3 10 , Epoch:4, Support: 12
10 10 3 3 10 3 , Epoch:4, Support: 12
10 10 3 3 10 10 , Epoch:4, Support: 12
10 10 3 10 3 3 , Epoch:4, Support: 12
10 10 3 10 3 10 , Epoch:4, Support: 12
10 10 3 10 10 3 , Epoch:4, Support: 12
10 10 3 10 10 10 , Epoch:4, Support: 45
10 10 10 3 3 3 , Epoch:4, Support: 12
10 10 10 3 3 10 , Epoch:4, Support: 12
10 10 10 3 10 3 , Epoch:4, Support: 12
10 10 10 3 10 10 , Epoch:4, Support: 12
10 10 10 10 , Epoch:6, Support: 4053
10 10 10 10 3 3 , Epoch:4, Support: 12
10 10 10 10 3 10 , Epoch:4, Support: 12
10 10 10 10 10 3 , Epoch:4, Support: 12
10 10 10 10 10 10 , Epoch:4, Support: 3978
