2 2 2 1 , Epoch:6, Support: 7
2 2 2 2 , Epoch:6, Support: 4494
2 2 3 , Epoch:7, Support: 14
2 2 5 , Epoch:7, Support: 92
2 3 2 , Epoch:7, Support: 14
2 3 3 , Epoch:7, Support: 14
2 5 2 , Epoch:7, Support: 106
2 5 5 , Epoch:7, Support: 92
2 5 5 5 , Epoch:6, Support: 92
3 3 3 3 3 3 2 2 2 2 , Epoch:0, Support: 34
3 3 3 3 3 3 2 3 2 2 , Epoch:0, Support: 34
3 3 3 3 3 3 3 2 2 2 , Epoch:0, Support: 34
3 3 3 3 3 3 3 3 2 2 , Epoch:0, Support: 34
3 3 3 3 3 3 3 3 3 3 , Epoch:0, Support: 6
3 5 5 , Epoch:7, Support: 22
3 5 5 5 , Epoch:6, Support: 22
5 2 2 , Epoch:7, Support: 106
5 2 2 2 2 , Epoch:5, Support: 14
5 2 2 5 2 , Epoch:5, Support: 14
5 2 5 , Epoch:7, Support: 92
5 2 5 2 2 , Epoch:5, Support: 14
5 2 5 5 2 , Epoch:5, Support: 14
5 5 2 , Epoch:7, Support: 106
5 5 2 2 2 , Epoch:5, Support: 14
5 5 2 5 2 , Epoch:5, Support: 14
5 5 5 , Epoch:7, Support: 9700
5 5 5 2 2 , Epoch:5, Support: 14
5 5 5 5 2 , Epoch:5, Support: 14
5 5 5 5 5 , Epoch:5, Support: 22
6 6 6 6 2 2 2 2 , Epoch:2, Support: 22
6 6 6 6 2 2 6 2 , Epoch:2, Support: 22
6 6 6 6 2 6 2 2 , Epoch:2, Support: 22
6 6 6 6 2 6 6 2 , Epoch:2, Support: 22
6 6 6 6 6 2 2 2 , Epoch:2, Support: 22
6 6 6 6 6 2 6 2 , Epoch:2, Support: 22
6 6 6 6 6 5 5 5 , Epoch:2, Support: 29
6 6 6 6 6 5 6 5 , Epoch:2, Support: 29
6 6 6 6 6 6 2 2 , Epoch:2, Support: 22
6 6 6 6 6 6 5 5 , Epoch:2, Support: 29
6 6 6 6 6 6 6 2 , Epoch:2, Support: 22
6 6 6 6 6 6 6 5 , Epoch:2, Support: 29
8 3 3 3 3 , Epoch:3, Support: 40
8 3 8 3 3 , Epoch:3, Support: 40
8 8 3 3 3 , Epoch:3, Support: 40
8 8 8 2 2 2 2 , Epoch:3, Support: 51
8 8 8 3 3 , Epoch:3, Support: 40
9 9 8 8 8 9 9 9 , Epoch:1, Support: 6
9 9 8 8 9 9 9 9 , Epoch:1, Support: 6
9 9 8 9 8 9 9 9 , Epoch:1, Support: 6
9 9 8 9 9 9 9 9 , Epoch:1, Support: 6
9 9 9 8 8 9 9 9 , Epoch:1, Support: 6
9 9 9 8 9 9 9 9 , Epoch:1, Support: 6
9 9 9 9 8 9 9 9 , Epoch:1, Support: 6
9 9 9 9 9 9 5 5 5 , Epoch:1, Support: 5
9 9 9 9 9 9 5 9 5 , Epoch:1, Support: 5
9 9 9 9 9 9 9 5 5 , Epoch:1, Support: 5
9 9 9 9 9 9 9 9 5 , Epoch:1, Support: 5
9 10 10 10 10 10 , Epoch:4, Support: 5
9 10 10 10 10 10 10 , Epoch:3, Support: 5
10 9 9 9 9 10 , Epoch:4, Support: 5
10 9 9 9 10 10 , Epoch:4, Support: 5
10 9 9 10 10 10 , Epoch:4, Support: 5
10 9 10 9 9 10 , Epoch:4, Support: 5
10 9 10 10 10 10 , Epoch:4, Support: 5
10 10 9 9 9 10 , Epoch:4, Support: 5
10 10 9 9 10 10 , Epoch:4, Support: 5
10 10 9 10 9 10 , Epoch:4, Support: 5
10 10 9 10 10 10 , Epoch:4, Support: 5
10 10 10 9 9 10 , Epoch:4, Support: 5
10 10 10 9 10 10 , Epoch:4, Support: 5
10 10 10 10 9 10 , Epoch:4, Support: 5
10 10 10 10 10 10 , Epoch:4, Support: 3122
