2 2 2 , Epoch:4, Support: 60
3 3 1 , Epoch:7, Support: 6
3 3 3 , Epoch:7, Support: 672
5 5 5 5 , Epoch:6, Support: 1062
5 8 8 8 8 8 , Epoch:3, Support: 20
5 8 8 8 8 8 8 , Epoch:2, Support: 20
7 5 5 5 5 7 7 7 7 7 , Epoch:0, Support: 12
7 5 5 5 7 7 7 7 7 7 , Epoch:0, Support: 12
7 5 5 7 7 7 7 7 7 7 , Epoch:0, Support: 12
7 5 7 5 5 7 7 7 7 7 , Epoch:0, Support: 12
7 5 7 7 7 7 7 7 7 7 , Epoch:0, Support: 12
7 7 5 5 5 7 7 7 7 7 , Epoch:0, Support: 12
7 7 5 5 7 7 7 7 7 7 , Epoch:0, Support: 12
7 7 5 7 5 7 7 7 7 7 , Epoch:0, Support: 12
7 7 5 7 7 7 7 7 7 7 , Epoch:0, Support: 12
7 7 7 5 5 7 7 7 7 7 , Epoch:0, Support: 12
7 7 7 5 7 7 7 7 7 7 , Epoch:0, Support: 12
7 7 7 7 5 7 7 7 7 7 , Epoch:0, Support: 12
7 7 7 7 7 7 5 5 5 5 , Epoch:0, Support: 4
7 7 7 7 7 7 5 5 5 7 , Epoch:0, Support: 4
7 7 7 7 7 7 5 5 7 5 , Epoch:0, Support: 4
7 7 7 7 7 7 5 5 7 7 , Epoch:0, Support: 4
7 7 7 7 7 7 5 7 5 5 , Epoch:0, Support: 4
7 7 7 7 7 7 5 7 5 7 , Epoch:0, Support: 4
7 7 7 7 7 7 5 7 7 5 , Epoch:0, Support: 4
7 7 7 7 7 7 5 7 7 7 , Epoch:0, Support: 4
7 7 7 7 7 7 7 5 5 5 , Epoch:0, Support: 4
7 7 7 7 7 7 7 5 5 7 , Epoch:0, Support: 4
7 7 7 7 7 7 7 5 7 5 , Epoch:0, Support: 4
7 7 7 7 7 7 7 5 7 7 , Epoch:0, Support: 4
7 7 7 7 7 7 7 7 4 4 , Epoch:0, Support: 12
7 7 7 7 7 7 7 7 4 7 , Epoch:0, Support: 12
7 7 7 7 7 7 7 7 5 5 , Epoch:0, Support: 4
7 7 7 7 7 7 7 7 5 7 , Epoch:0, Support: 4
7 7 7 7 7 7 7 7 7 1 , Epoch:0, Support: 9
7 7 7 7 7 7 7 7 7 4 , Epoch:0, Support: 12
7 7 7 7 7 7 7 7 7 5 , Epoch:0, Support: 4
7 7 7 7 7 7 7 7 7 7 , Epoch:0, Support: 1728
7 9 9 9 9 , Epoch:5, Support: 4
7 9 9 9 9 9 , Epoch:4, Support: 4
8 5 8 8 8 8 , Epoch:3, Support: 20
8 8 8 8 8 4 4 , Epoch:3, Support: 17
8 8 8 8 8 8 4 , Epoch:3, Support: 17
9 7 7 7 7 , Epoch:5, Support: 4
9 7 7 7 9 , Epoch:5, Support: 4
9 7 7 9 7 , Epoch:5, Support: 4
9 7 7 9 9 , Epoch:5, Support: 4
9 7 9 7 7 , Epoch:5, Support: 4
9 7 9 7 9 , Epoch:5, Support: 4
9 7 9 9 9 , Epoch:5, Support: 4
9 9 7 7 7 , Epoch:5, Support: 4
9 9 7 7 9 , Epoch:5, Support: 4
9 9 7 9 7 , Epoch:5, Support: 4
9 9 7 9 9 , Epoch:5, Support: 4
9 9 9 4 4 , Epoch:5, Support: 19
9 9 9 4 9 , Epoch:5, Support: 19
9 9 9 7 7 , Epoch:5, Support: 4
9 9 9 7 9 , Epoch:5, Support: 4
9 9 9 9 1 , Epoch:5, Support: 20
9 9 9 9 4 , Epoch:5, Support: 19
9 9 9 9 7 , Epoch:5, Support: 4
9 9 9 9 9 , Epoch:5, Support: 2256
10 7 7 7 7 7 7 7 , Epoch:2, Support: 25
10 7 7 7 7 7 10 7 , Epoch:2, Support: 25
10 7 7 7 7 10 7 7 , Epoch:2, Support: 25
10 7 7 7 10 7 7 7 , Epoch:2, Support: 25
10 7 7 10 7 7 7 7 , Epoch:2, Support: 25
10 7 7 10 7 7 10 7 , Epoch:2, Support: 25
10 7 10 7 7 7 7 7 , Epoch:2, Support: 25
10 7 10 7 7 7 10 7 , Epoch:2, Support: 25
10 7 10 7 7 10 7 7 , Epoch:2, Support: 25
10 7 10 7 10 7 7 7 , Epoch:2, Support: 25
10 7 10 7 10 7 10 7 , Epoch:2, Support: 25
10 10 7 7 7 7 7 7 , Epoch:2, Support: 25
10 10 7 7 7 7 10 7 , Epoch:2, Support: 25
10 10 7 7 7 10 7 7 , Epoch:2, Support: 25
10 10 7 7 7 10 10 7 , Epoch:2, Support: 25
10 10 7 7 10 7 7 7 , Epoch:2, Support: 25
10 10 7 7 10 7 10 7 , Epoch:2, Support: 25
10 10 7 7 10 10 7 7 , Epoch:2, Support: 25
10 10 7 10 7 7 7 7 , Epoch:2, Support: 25
10 10 7 10 7 7 10 7 , Epoch:2, Support: 25
10 10 7 10 7 10 7 7 , Epoch:2, Support: 25
10 10 7 10 7 10 10 7 , Epoch:2, Support: 25
10 10 7 10 10 7 7 7 , Epoch:2, Support: 25
10 10 7 10 10 7 10 7 , Epoch:2, Support: 25
10 10 10 7 7 7 7 7 , Epoch:2, Support: 25
10 10 10 7 7 7 10 7 , Epoch:2, Support: 25
10 10 10 7 7 10 7 7 , Epoch:2, Support: 25
10 10 10 7 7 10 10 7 , Epoch:2, Support: 25
10 10 10 7 10 7 7 7 , Epoch:2, Support: 25
10 10 10 7 10 7 10 7 , Epoch:2, Support: 25
10 10 10 7 10 10 7 7 , Epoch:2, Support: 25
10 10 10 7 10 10 10 7 , Epoch:2, Support: 25
10 10 10 9 9 9 9 9 , Epoch:2, Support: 14
10 10 10 9 9 9 10 9 , Epoch:2, Support: 14
10 10 10 9 9 10 9 9 , Epoch:2, Support: 14
10 10 10 9 9 10 10 9 , Epoch:2, Support: 14
10 10 10 9 10 9 9 9 , Epoch:2, Support: 14
10 10 10 9 10 9 10 9 , Epoch:2, Support: 14
10 10 10 9 10 10 9 9 , Epoch:2, Support: 14
10 10 10 9 10 10 10 9 , Epoch:2, Support: 14
10 10 10 10 7 7 7 7 , Epoch:2, Support: 25
10 10 10 10 7 7 10 7 , Epoch:2, Support: 25
10 10 10 10 7 10 7 7 , Epoch:2, Support: 25
10 10 10 10 7 10 10 7 , Epoch:2, Support: 25
10 10 10 10 9 9 9 9 , Epoch:2, Support: 14
10 10 10 10 9 9 10 9 , Epoch:2, Support: 14
10 10 10 10 9 10 9 9 , Epoch:2, Support: 14
10 10 10 10 9 10 10 9 , Epoch:2, Support: 14
10 10 10 10 10 7 7 7 , Epoch:2, Support: 25
10 10 10 10 10 7 10 7 , Epoch:2, Support: 25
10 10 10 10 10 9 9 9 , Epoch:2, Support: 14
10 10 10 10 10 9 10 9 , Epoch:2, Support: 14
10 10 10 10 10 10 4 4 , Epoch:2, Support: 44
10 10 10 10 10 10 7 7 , Epoch:2, Support: 25
10 10 10 10 10 10 9 9 , Epoch:2, Support: 14
10 10 10 10 10 10 10 1 , Epoch:2, Support: 18
10 10 10 10 10 10 10 4 , Epoch:2, Support: 44
10 10 10 10 10 10 10 7 , Epoch:2, Support: 25
10 10 10 10 10 10 10 9 , Epoch:2, Support: 14
