1 1 1 1 , Epoch:69, Support: 962
1 1 1 1 , Epoch:71, Support: 132
1 1 1 1 1 1 1 1 , Epoch:22, Support: 1311
1 1 1 1 1 1 1 1 1 , Epoch:48, Support: 1274
1 1 1 1 1 1 1 1 1 1 , Epoch:7, Support: 756
1 1 1 1 1 1 1 1 1 1 , Epoch:55, Support: 117
1 8 8 8 8 8 8 8 , Epoch:8, Support: 6
1 8 8 8 8 8 8 8 8 , Epoch:7, Support: 6
2 2 2 , Epoch:29, Support: 285
2 2 2 2 2 2 2 , Epoch:17, Support: 92
2 2 2 2 2 2 2 2 2 2 , Epoch:42, Support: 390
2 9 9 9 9 9 9 9 9 , Epoch:12, Support: 4
2 9 9 9 9 9 9 9 9 9 , Epoch:11, Support: 4
3 3 3 , Epoch:0, Support: 504
3 3 3 , Epoch:16, Support: 392
3 3 3 , Epoch:43, Support: 100
3 3 3 3 3 , Epoch:70, Support: 924
3 3 3 3 3 3 3 , Epoch:28, Support: 484
3 3 3 3 3 3 3 3 , Epoch:10, Support: 259
3 3 3 3 3 3 3 3 , Epoch:61, Support: 924
3 3 3 3 3 3 3 3 3 , Epoch:26, Support: 78
4 4 4 , Epoch:36, Support: 246
4 4 4 4 , Epoch:52, Support: 49
4 4 4 4 4 , Epoch:3, Support: 280
4 4 4 4 4 4 4 , Epoch:47, Support: 1836
4 4 4 4 4 4 4 , Epoch:56, Support: 484
4 4 4 4 4 4 4 4 4 , Epoch:60, Support: 135
4 4 4 4 4 4 4 4 4 4 , Epoch:44, Support: 4
5 5 5 5 5 , Epoch:57, Support: 256
5 5 5 5 5 5 , Epoch:20, Support: 1330
5 5 5 5 5 5 , Epoch:65, Support: 100
5 5 5 5 5 5 5 , Epoch:66, Support: 123
5 5 5 5 5 5 5 5 5 , Epoch:24, Support: 731
5 5 9 , Epoch:40, Support: 4
5 9 9 , Epoch:40, Support: 4
5 9 9 9 , Epoch:39, Support: 4
5 10 10 10 10 10 10 10 10 , Epoch:41, Support: 5
5 10 10 10 10 10 10 10 10 10 , Epoch:40, Support: 5
6 6 6 , Epoch:14, Support: 100
6 6 6 , Epoch:54, Support: 1008
6 6 6 1 1 1 1 1 1 1 1 , Epoch:19, Support: 5
6 6 6 1 1 1 1 1 6 1 1 , Epoch:19, Support: 4
6 6 6 1 1 1 1 6 1 1 1 , Epoch:19, Support: 4
6 6 6 1 1 1 1 6 6 1 1 , Epoch:19, Support: 4
6 6 6 1 1 1 6 1 1 1 1 , Epoch:19, Support: 4
6 6 6 1 1 1 6 1 6 1 1 , Epoch:19, Support: 4
6 6 6 1 1 1 6 6 1 1 1 , Epoch:19, Support: 4
6 6 6 1 1 1 6 6 6 1 1 , Epoch:19, Support: 4
6 6 6 1 1 6 1 1 1 1 1 , Epoch:19, Support: 4
6 6 6 1 1 6 1 1 6 1 1 , Epoch:19, Support: 4
6 6 6 1 1 6 1 6 1 1 1 , Epoch:19, Support: 4
6 6 6 1 1 6 1 6 6 1 1 , Epoch:19, Support: 4
6 6 6 1 1 6 6 1 1 1 1 , Epoch:19, Support: 4
6 6 6 1 1 6 6 1 6 1 1 , Epoch:19, Support: 4
6 6 6 1 1 6 6 6 1 1 1 , Epoch:19, Support: 4
6 6 6 1 6 1 1 1 1 1 1 , Epoch:19, Support: 5
6 6 6 1 6 1 1 1 6 1 1 , Epoch:19, Support: 4
6 6 6 1 6 1 1 6 1 1 1 , Epoch:19, Support: 4
6 6 6 1 6 1 1 6 6 1 1 , Epoch:19, Support: 4
6 6 6 1 6 1 6 1 1 1 1 , Epoch:19, Support: 4
6 6 6 1 6 1 6 1 6 1 1 , Epoch:19, Support: 4
6 6 6 1 6 1 6 6 1 1 1 , Epoch:19, Support: 4
6 6 6 1 6 1 6 6 6 1 1 , Epoch:19, Support: 4
6 6 6 1 6 6 1 1 1 1 1 , Epoch:19, Support: 4
6 6 6 1 6 6 1 1 6 1 1 , Epoch:19, Support: 4
6 6 6 1 6 6 1 6 1 1 1 , Epoch:19, Support: 4
6 6 6 1 6 6 1 6 6 1 1 , Epoch:19, Support: 4
6 6 6 1 6 6 6 1 1 1 1 , Epoch:19, Support: 4
6 6 6 1 6 6 6 1 6 1 1 , Epoch:19, Support: 4
6 6 6 6 , Epoch:63, Support: 294
6 6 6 6 1 1 1 1 1 1 1 , Epoch:19, Support: 5
