1 1 3 , Epoch:7, Support: 10
1 3 3 , Epoch:7, Support: 10
3 3 3 3 3 , Epoch:5, Support: 126
3 3 3 3 3 3 3 , Epoch:3, Support: 100
3 3 9 , Epoch:7, Support: 20
3 8 3 8 , Epoch:6, Support: 11
3 8 8 3 8 , Epoch:5, Support: 11
3 8 8 8 , Epoch:6, Support: 11
3 8 8 8 8 , Epoch:5, Support: 11
3 9 3 9 , Epoch:6, Support: 20
3 9 9 , Epoch:7, Support: 20
3 9 9 9 , Epoch:6, Support: 20
4 4 4 4 4 4 4 , Epoch:0, Support: 640
8 3 3 8 , Epoch:6, Support: 11
8 3 8 8 , Epoch:6, Support: 11
8 8 3 3 , Epoch:6, Support: 20
8 8 3 8 , Epoch:6, Support: 31
8 8 8 3 , Epoch:6, Support: 20
8 8 8 8 , Epoch:6, Support: 1744
8 8 9 , Epoch:7, Support: 12
8 9 8 , Epoch:7, Support: 12
8 9 9 , Epoch:7, Support: 12
8 9 9 9 , Epoch:6, Support: 12
9 1 1 1 1 1 1 , Epoch:2, Support: 14
9 1 1 1 9 1 1 , Epoch:2, Support: 14
9 1 1 9 1 1 1 , Epoch:2, Support: 14
9 1 9 1 1 1 1 , Epoch:2, Support: 14
9 1 9 1 9 1 1 , Epoch:2, Support: 14
9 3 3 , Epoch:7, Support: 60
9 3 9 , Epoch:7, Support: 80
9 8 8 , Epoch:7, Support: 12
9 8 9 , Epoch:7, Support: 12
9 9 1 1 1 1 1 , Epoch:2, Support: 14
9 9 1 1 9 1 1 , Epoch:2, Support: 14
9 9 1 9 1 1 1 , Epoch:2, Support: 14
9 9 1 9 9 1 1 , Epoch:2, Support: 14
9 9 3 , Epoch:7, Support: 60
9 9 8 , Epoch:7, Support: 12
9 9 9 , Epoch:7, Support: 2438
9 9 9 1 1 1 1 , Epoch:2, Support: 14
9 9 9 1 9 1 1 , Epoch:2, Support: 14
9 9 9 3 3 3 3 , Epoch:2, Support: 14
9 9 9 3 9 3 3 , Epoch:2, Support: 14
9 9 9 9 1 1 1 , Epoch:2, Support: 14
9 9 9 9 3 3 3 , Epoch:2, Support: 14
9 9 9 9 9 1 1 , Epoch:2, Support: 14
9 9 9 9 9 3 3 , Epoch:2, Support: 14
9 9 9 9 9 9 9 9 , Epoch:2, Support: 5
9 10 10 10 10 10 , Epoch:4, Support: 8
9 10 10 10 10 10 10 , Epoch:3, Support: 8
10 3 3 3 3 10 , Epoch:4, Support: 7
10 3 3 3 10 10 , Epoch:4, Support: 7
10 3 3 10 3 10 , Epoch:4, Support: 7
10 3 3 10 10 10 , Epoch:4, Support: 7
10 3 10 3 3 10 , Epoch:4, Support: 7
10 3 10 10 3 10 , Epoch:4, Support: 7
10 3 10 10 10 10 , Epoch:4, Support: 7
10 9 9 10 10 10 , Epoch:4, Support: 8
10 9 10 10 10 10 , Epoch:4, Support: 8
10 10 3 3 3 10 , Epoch:4, Support: 7
10 10 3 3 10 10 , Epoch:4, Support: 7
10 10 3 10 3 10 , Epoch:4, Support: 7
10 10 3 10 10 10 , Epoch:4, Support: 7
10 10 8 8 8 8 , Epoch:4, Support: 9
10 10 8 8 8 10 , Epoch:4, Support: 9
10 10 8 8 10 8 , Epoch:4, Support: 9
10 10 8 8 10 10 , Epoch:4, Support: 9
10 10 8 10 8 8 , Epoch:4, Support: 9
10 10 8 10 8 10 , Epoch:4, Support: 9
10 10 8 10 10 8 , Epoch:4, Support: 9
10 10 8 10 10 10 , Epoch:4, Support: 9
10 10 9 10 10 10 , Epoch:4, Support: 8
10 10 10 3 3 10 , Epoch:4, Support: 7
10 10 10 3 10 10 , Epoch:4, Support: 7
10 10 10 8 8 8 , Epoch:4, Support: 9
10 10 10 8 8 10 , Epoch:4, Support: 9
10 10 10 8 10 8 , Epoch:4, Support: 9
10 10 10 8 10 10 , Epoch:4, Support: 9
10 10 10 9 9 9 , Epoch:4, Support: 12
10 10 10 9 9 10 , Epoch:4, Support: 12
10 10 10 9 10 9 , Epoch:4, Support: 12
10 10 10 9 10 10 , Epoch:4, Support: 12
10 10 10 10 3 3 , Epoch:4, Support: 36
10 10 10 10 3 10 , Epoch:4, Support: 43
10 10 10 10 8 8 , Epoch:4, Support: 9
10 10 10 10 8 10 , Epoch:4, Support: 9
10 10 10 10 9 9 , Epoch:4, Support: 12
10 10 10 10 9 10 , Epoch:4, Support: 12
10 10 10 10 10 3 , Epoch:4, Support: 36
10 10 10 10 10 8 , Epoch:4, Support: 9
10 10 10 10 10 9 , Epoch:4, Support: 12
10 10 10 10 10 10 , Epoch:4, Support: 2300
