10 10 10, Epoch:5, Support: 265
7 7 7 7 7 7, Epoch:6, Support: 522
4 4 4 4 4 4 4, Epoch:6, Support: 1722
4 4 4 4 4 6 4, Epoch:6, Support: 5
7 7 7 7 7 7 7 7 7 7, Epoch:11, Support: 270
1 1 1 1 1 1 1 1, Epoch:11, Support: 107
6 6 6 6 6 6 6, Epoch:11, Support: 2056
4 6 6 6 6 6 6, Epoch:11, Support: 5
4 4 4 4 4 4 4, Epoch:12, Support: 339
9 9 9 9 9 9 9, Epoch:13, Support: 106
2 2 2 2, Epoch:15, Support: 942
6 6 6 6 6 6 6 6 6, Epoch:17, Support: 551
3 3 3 3 6 6 6 3 6, Epoch:17, Support: 4
3 3 3 3 3 3 3 3 3 3, Epoch:17, Support: 1126
3 6 6 6 6 3 3 3 6 3, Epoch:17, Support: 4
7 7 7, Epoch:18, Support: 97
6 6 6 6 6, Epoch:18, Support: 420
3 3 3 3 3 3, Epoch:18, Support: 439
2 2 2 2, Epoch:18, Support: 4
10 10 10 10 10 10 10 10 10 10, Epoch:19, Support: 748
7 7 7 7 7 7 7 7 7, Epoch:19, Support: 1320
7 7 7, Epoch:19, Support: 6
6 6 6 6 6, Epoch:21, Support: 556
2 2 2 2 2 2 2 2 2, Epoch:23, Support: 822
2 2 2 2, Epoch:23, Support: 5
3 3 3 3 3 3 2 2 2 2 2, Epoch:23, Support: 4
4 4 4 4 4 4 4, Epoch:24, Support: 45
8 8 8 8 8 8 8, Epoch:25, Support: 773
2 2 2 2 2 2 2 2, Epoch:27, Support: 203
7 7 7 7 7 7 7 7, Epoch:28, Support: 1287
10 10 10 10 10 10 10, Epoch:28, Support: 623
1 1 1 1 1 1, Epoch:28, Support: 21
4 4 4 4, Epoch:31, Support: 213
7 7 7 7 7 7, Epoch:31, Support: 283
5 5 5 5 5 5 5 5, Epoch:31, Support: 963
10 10 10 10 10 10 10 10, Epoch:32, Support: 219
5 5 5, Epoch:33, Support: 30
2 2 2, Epoch:34, Support: 6
2 2 2 2 2 2 2 2, Epoch:34, Support: 654
9 9 9 9 9 9, Epoch:34, Support: 694
9 9 9 9 9, Epoch:34, Support: 4
1 1 1 1, Epoch:35, Support: 662
1 1 1, Epoch:35, Support: 4
2 2 2 2, Epoch:37, Support: 349
2 2 2 2 2 2, Epoch:38, Support: 796
10 10 10 10 10 10 10 10 10 10, Epoch:39, Support: 848
2 2 2 2, Epoch:41, Support: 457
3 3 3, Epoch:41, Support: 1175
5 5 5 5 5 5 5 5, Epoch:42, Support: 89
7 7 7 7 7 7 7 7 7, Epoch:44, Support: 369
3 3 3 3 3, Epoch:45, Support: 271
5 5 5 5 5 5 5 5 5 5, Epoch:46, Support: 284
9 9 9 9 9, Epoch:47, Support: 8
5 5 5 5 5 5 5 5 5, Epoch:48, Support: 47
6 6 6 6 6 6 6 6, Epoch:49, Support: 451
6 6 6 6 6 6, Epoch:49, Support: 237
9 9 9 9 9 9 9, Epoch:51, Support: 1073
6 9 9, Epoch:51, Support: 4
7 7 7 7 7 7 7, Epoch:52, Support: 1259
9 9 9 9, Epoch:52, Support: 516
3 3 3 3 3 3 3, Epoch:53, Support: 1309
7 7 7, Epoch:53, Support: 268
1 1 1 1 1 1, Epoch:53, Support: 326
6 6 6 6 6, Epoch:54, Support: 512
3 3 3, Epoch:54, Support: 72
