1 1 1 1 , Epoch:32, Support: 666
1 1 1 1 1 1 , Epoch:23, Support: 21
1 1 1 1 1 1 , Epoch:48, Support: 329
1 1 1 1 1 1 1 1 , Epoch:4, Support: 108
2 2 2 2 , Epoch:12, Support: 945
2 2 2 2 , Epoch:38, Support: 460
2 2 2 2 2 , Epoch:34, Support: 799
2 2 2 2 2 2 , Epoch:33, Support: 798
2 2 2 2 2 2 2 2 , Epoch:20, Support: 203
2 2 2 2 2 2 2 2 , Epoch:27, Support: 663
2 2 2 2 2 2 2 2 2 , Epoch:15, Support: 832
3 3 2 2 2 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 2 2 2 3 2 2 2 2 2 , Epoch:13, Support: 6
3 3 2 2 3 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 2 2 3 3 2 2 2 2 2 , Epoch:13, Support: 6
3 3 2 3 2 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 2 3 2 3 2 2 2 2 2 , Epoch:13, Support: 6
3 3 2 3 3 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 , Epoch:39, Support: 1176
3 3 3 , Epoch:52, Support: 72
3 3 3 2 2 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 2 2 3 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 2 3 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 2 3 3 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 3 2 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 3 2 3 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 3 3 , Epoch:41, Support: 272
3 3 3 3 3 2 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 3 3 3 2 2 2 2 2 , Epoch:13, Support: 6
3 3 3 3 3 3 3 , Epoch:47, Support: 1312
3 3 3 3 3 3 3 3 3 3 , Epoch:8, Support: 1134
3 3 7 , Epoch:16, Support: 4
3 6 6 6 , Epoch:14, Support: 4
3 6 6 6 6 , Epoch:13, Support: 4
3 6 6 6 6 6 , Epoch:12, Support: 4
3 6 6 6 6 6 6 , Epoch:11, Support: 4
3 6 6 6 6 6 6 6 , Epoch:10, Support: 4
3 6 6 6 6 6 6 6 6 , Epoch:8, Support: 4
3 6 6 6 6 6 6 6 6 , Epoch:9, Support: 4
3 7 7 , Epoch:16, Support: 4
3 7 7 7 , Epoch:15, Support: 4
4 4 4 4 , Epoch:28, Support: 216
4 4 4 4 4 4 4 , Epoch:6, Support: 342
4 4 4 4 4 4 4 , Epoch:18, Support: 45
4 6 6 6 6 6 6 , Epoch:5, Support: 6
4 6 6 6 6 6 6 6 , Epoch:4, Support: 6
5 5 5 , Epoch:31, Support: 30
5 5 5 5 5 5 5 5 , Epoch:24, Support: 969
5 5 5 5 5 5 5 5 , Epoch:35, Support: 90
5 5 5 5 5 5 5 5 5 , Epoch:40, Support: 47
5 5 5 5 5 5 5 5 5 5 , Epoch:37, Support: 286
6 3 3 3 3 3 3 3 , Epoch:9, Support: 4
6 3 3 6 3 3 3 3 , Epoch:9, Support: 4
6 3 6 3 3 3 3 3 , Epoch:9, Support: 4
6 4 6 6 6 6 6 , Epoch:5, Support: 6
6 6 3 3 3 3 3 3 3 , Epoch:9, Support: 4
6 6 3 3 6 3 3 3 3 , Epoch:9, Support: 4
6 6 3 6 3 3 3 3 3 , Epoch:9, Support: 4
6 6 3 6 6 3 3 3 3 , Epoch:9, Support: 4
6 6 6 3 3 3 3 3 3 , Epoch:9, Support: 4
6 6 6 3 3 6 3 3 3 , Epoch:9, Support: 4
6 6 6 3 6 3 3 3 3 , Epoch:9, Support: 4
6 6 6 3 6 6 3 3 3 , Epoch:9, Support: 4
6 6 6 6 3 3 3 3 3 , Epoch:9, Support: 4
6 6 6 6 3 3 6 3 3 , Epoch:9, Support: 4
6 6 6 6 3 6 3 3 3 , Epoch:9, Support: 4
6 6 6 6 3 6 6 3 3 , Epoch:9, Support: 4
6 6 6 6 6 , Epoch:14, Support: 420
6 6 6 6 6 , Epoch:17, Support: 560
6 6 6 6 6 , Epoch:50, Support: 513
6 6 6 6 6 3 3 3 3 , Epoch:9, Support: 4
6 6 6 6 6 3 3 6 , Epoch:10, Support: 4
6 6 6 6 6 3 3 6 3 , Epoch:9, Support: 4
6 6 6 6 6 3 6 3 3 , Epoch:9, Support: 4
6 6 6 6 6 3 6 6 , Epoch:10, Support: 4
6 6 6 6 6 3 6 6 3 , Epoch:9, Support: 4
6 6 6 6 6 6 3 3 3 , Epoch:9, Support: 4
6 6 6 6 6 6 3 6 , Epoch:10, Support: 4
6 6 6 6 6 6 3 6 3 , Epoch:9, Support: 4
6 6 6 6 6 6 6 , Epoch:5, Support: 2067
6 6 6 6 6 6 6 3 3 , Epoch:9, Support: 4
6 6 6 6 6 6 6 6 , Epoch:42, Support: 456
6 6 6 6 6 6 6 6 3 , Epoch:9, Support: 4
6 6 6 6 6 6 6 6 6 , Epoch:9, Support: 559
6 7 7 7 7 7 7 7 7 , Epoch:11, Support: 5
6 7 7 7 7 7 7 7 7 7 , Epoch:10, Support: 5
6 9 9 9 , Epoch:48, Support: 4
6 9 9 9 9 , Epoch:47, Support: 4
6 9 9 9 9 9 , Epoch:46, Support: 4
6 9 9 9 9 9 9 , Epoch:45, Support: 4
6 9 9 9 9 9 9 9 , Epoch:44, Support: 4
7 3 7 , Epoch:16, Support: 4
7 7 7 , Epoch:51, Support: 270
7 7 7 7 7 7 , Epoch:1, Support: 522
