2 2 2 , Epoch:7, Support: 9394
2 2 2 2 2 2 2 , Epoch:3, Support: 6897
2 2 2 7 , Epoch:6, Support: 66
2 2 7 , Epoch:7, Support: 79
2 2 7 2 , Epoch:6, Support: 66
2 2 7 7 , Epoch:6, Support: 66
2 7 2 , Epoch:7, Support: 79
2 7 7 , Epoch:7, Support: 79
2 9 2 2 2 , Epoch:5, Support: 24
2 9 2 2 9 , Epoch:5, Support: 24
2 9 2 9 2 , Epoch:5, Support: 24
2 9 2 9 9 , Epoch:5, Support: 24
2 9 9 2 2 , Epoch:5, Support: 24
2 9 9 2 2 2 , Epoch:4, Support: 24
2 9 9 2 2 9 , Epoch:4, Support: 24
2 9 9 2 9 , Epoch:5, Support: 24
2 9 9 2 9 2 , Epoch:4, Support: 24
2 9 9 2 9 9 , Epoch:4, Support: 24
2 9 9 9 2 , Epoch:5, Support: 24
2 9 9 9 2 2 , Epoch:4, Support: 24
2 9 9 9 2 9 , Epoch:4, Support: 24
2 9 9 9 9 , Epoch:5, Support: 24
2 9 9 9 9 2 , Epoch:4, Support: 24
2 9 9 9 9 9 , Epoch:4, Support: 24
3 3 3 3 3 3 2 2 2 , Epoch:1, Support: 17
3 3 3 3 3 3 2 3 2 , Epoch:1, Support: 17
3 3 3 3 3 3 3 2 2 , Epoch:1, Support: 17
3 3 3 3 3 3 3 3 2 , Epoch:1, Support: 17
3 3 7 , Epoch:7, Support: 16
3 3 10 , Epoch:7, Support: 60
3 7 7 , Epoch:7, Support: 16
4 3 3 3 3 3 3 , Epoch:2, Support: 27
4 3 3 3 3 4 3 , Epoch:2, Support: 27
4 3 3 3 4 3 3 , Epoch:2, Support: 27
4 3 3 4 3 3 3 , Epoch:2, Support: 27
4 3 4 3 3 3 3 , Epoch:2, Support: 27
4 3 4 3 3 4 3 , Epoch:2, Support: 27
4 3 4 3 4 3 3 , Epoch:2, Support: 27
4 4 3 3 3 3 3 , Epoch:2, Support: 27
4 4 3 3 3 4 3 , Epoch:2, Support: 27
4 4 3 3 4 3 3 , Epoch:2, Support: 27
4 4 3 3 4 4 3 , Epoch:2, Support: 27
4 4 3 4 3 3 3 , Epoch:2, Support: 27
4 4 3 4 3 4 3 , Epoch:2, Support: 27
