1 1 1 , Epoch:39, Support: 294
1 1 1 , Epoch:42, Support: 112
2 2 2 2 , Epoch:41, Support: 125
2 2 2 2 2 2 2 2 , Epoch:35, Support: 39
2 7 7 7 7 7 7 7 7 7 , Epoch:10, Support: 5
2 7 7 7 7 7 7 7 7 7 7 , Epoch:9, Support: 5
3 3 3 , Epoch:13, Support: 72
3 3 3 , Epoch:16, Support: 663
3 3 3 , Epoch:37, Support: 310
4 4 2 2 2 2 2 2 2 2 , Epoch:2, Support: 8
4 4 2 4 2 2 2 2 2 2 , Epoch:2, Support: 8
4 4 4 2 2 2 2 2 2 2 , Epoch:2, Support: 8
4 4 4 4 2 2 2 2 2 2 , Epoch:2, Support: 8
4 4 4 4 4 4 , Epoch:7, Support: 80
4 4 6 , Epoch:2, Support: 4
4 6 6 , Epoch:2, Support: 4
4 7 7 7 7 7 , Epoch:5, Support: 4
5 5 5 5 , Epoch:22, Support: 448
5 5 5 5 , Epoch:31, Support: 156
5 5 5 5 5 5 , Epoch:38, Support: 108
5 5 5 5 5 5 5 , Epoch:23, Support: 12
5 5 5 5 5 5 5 5 5 , Epoch:12, Support: 918
5 5 5 5 5 5 5 5 5 5 , Epoch:15, Support: 120
6 2 2 2 2 2 2 , Epoch:5, Support: 12
6 2 2 6 2 2 2 , Epoch:5, Support: 12
6 2 6 2 2 2 2 , Epoch:5, Support: 12
6 4 4 4 4 , Epoch:1, Support: 4
6 6 2 2 2 2 2 , Epoch:5, Support: 12
6 6 2 6 2 2 2 , Epoch:5, Support: 12
6 6 4 4 4 , Epoch:1, Support: 4
6 6 6 2 2 2 2 , Epoch:5, Support: 12
6 6 6 4 4 , Epoch:1, Support: 4
6 6 6 6 2 2 2 , Epoch:5, Support: 12
6 6 6 6 4 , Epoch:1, Support: 4
6 6 6 6 6 , Epoch:40, Support: 1170
6 6 6 6 6 6 6 , Epoch:26, Support: 70
6 6 6 6 6 6 6 , Epoch:33, Support: 168
7 2 7 7 7 7 7 7 7 7 , Epoch:10, Support: 5
7 7 7 7 7 , Epoch:6, Support: 816
7 7 7 7 7 , Epoch:8, Support: 450
7 7 7 7 7 7 , Epoch:32, Support: 57
7 7 7 7 7 7 7 , Epoch:0, Support: 169
7 7 7 7 7 7 7 7 , Epoch:27, Support: 132
7 7 7 7 7 7 7 7 7 7 , Epoch:10, Support: 1517
7 7 7 7 7 7 7 7 7 7 , Epoch:18, Support: 403
7 8 8 8 , Epoch:16, Support: 4
7 8 8 8 8 8 8 8 8 , Epoch:36, Support: 4
7 8 8 8 8 8 8 8 8 8 , Epoch:35, Support: 4
8 8 8 , Epoch:17, Support: 459
8 8 8 8 8 8 , Epoch:3, Support: 1127
8 8 8 8 8 8 8 , Epoch:11, Support: 41
8 8 8 8 8 8 8 , Epoch:19, Support: 343
8 8 8 8 8 8 8 8 8 , Epoch:36, Support: 1560
9 9 9 9 9 9 9 , Epoch:29, Support: 520
9 9 9 9 9 9 9 9 9 9 , Epoch:20, Support: 18
10 10 10 10 10 , Epoch:25, Support: 80
10 10 10 10 10 10 , Epoch:21, Support: 1664
