1 1 1 1 , Epoch:5, Support: 48
1 1 1 1 1 1 1 1 1 , Epoch:9, Support: 99
1 9 9 9 9 9 9 , Epoch:13, Support: 4
2 2 2 2 2 , Epoch:27, Support: 177
2 2 2 2 2 , Epoch:30, Support: 1581
2 2 2 2 2 2 2 2 , Epoch:24, Support: 175
3 3 3 3 3 3 , Epoch:29, Support: 192
4 4 4 4 4 4 4 4 4 , Epoch:18, Support: 1176
5 5 5 , Epoch:0, Support: 462
5 5 5 5 5 5 5 5 , Epoch:21, Support: 88
6 6 2 2 2 2 2 , Epoch:28, Support: 8
6 6 2 2 2 2 6 , Epoch:28, Support: 8
6 6 2 2 2 6 2 , Epoch:28, Support: 8
6 6 2 2 2 6 6 , Epoch:28, Support: 8
6 6 2 2 6 2 2 , Epoch:28, Support: 8
6 6 2 2 6 2 6 , Epoch:28, Support: 8
6 6 2 2 6 6 2 , Epoch:28, Support: 8
6 6 2 2 6 6 6 , Epoch:28, Support: 8
6 6 2 6 2 2 2 , Epoch:28, Support: 8
6 6 2 6 2 2 6 , Epoch:28, Support: 8
6 6 2 6 2 6 2 , Epoch:28, Support: 8
6 6 2 6 2 6 6 , Epoch:28, Support: 8
6 6 2 6 6 2 2 , Epoch:28, Support: 8
6 6 2 6 6 2 6 , Epoch:28, Support: 8
6 6 2 6 6 6 6 , Epoch:28, Support: 8
6 6 6 2 2 2 2 , Epoch:28, Support: 8
6 6 6 2 2 2 6 , Epoch:28, Support: 8
6 6 6 2 2 6 2 , Epoch:28, Support: 8
6 6 6 2 2 6 6 , Epoch:28, Support: 8
6 6 6 2 6 2 2 , Epoch:28, Support: 8
6 6 6 2 6 2 6 , Epoch:28, Support: 8
6 6 6 2 6 6 2 , Epoch:28, Support: 8
6 6 6 2 6 6 6 , Epoch:28, Support: 8
6 6 6 6 2 2 2 , Epoch:28, Support: 8
6 6 6 6 2 2 6 , Epoch:28, Support: 8
6 6 6 6 2 6 2 , Epoch:28, Support: 8
6 6 6 6 2 6 6 , Epoch:28, Support: 8
6 6 6 6 6 , Epoch:4, Support: 45
6 6 6 6 6 2 2 , Epoch:28, Support: 8
6 6 6 6 6 2 6 , Epoch:28, Support: 8
6 6 6 6 6 6 2 , Epoch:28, Support: 8
6 6 6 6 6 6 6 , Epoch:28, Support: 696
7 7 7 , Epoch:3, Support: 203
8 8 8 , Epoch:32, Support: 330
8 8 8 8 8 , Epoch:10, Support: 70
8 8 8 8 8 8 8 8 8 8 , Epoch:11, Support: 222
9 9 9 4 4 4 4 4 4 , Epoch:17, Support: 10
9 9 9 9 9 9 , Epoch:1, Support: 476
9 9 9 9 9 9 , Epoch:8, Support: 936
9 9 9 9 9 9 4 4 4 4 4 4 , Epoch:14, Support: 9
9 9 9 9 9 9 9 , Epoch:16, Support: 960
9 9 9 9 9 9 9 9 , Epoch:23, Support: 221
10 10 10 10 , Epoch:31, Support: 563
10 10 10 10 10 , Epoch:2, Support: 702
10 10 10 10 10 , Epoch:25, Support: 510
10 10 10 10 10 10 10 , Epoch:22, Support: 432
10 10 10 10 10 10 10 10 10 , Epoch:26, Support: 80
10 10 10 10 10 10 10 10 10 10 , Epoch:6, Support: 312
10 10 10 10 10 10 10 10 10 10 , Epoch:12, Support: 48
