5 5 5, Epoch:2, Support: 459
7 7 7, Epoch:5, Support: 203
10 10 10 10 10, Epoch:6, Support: 698
9 9 9 9 9 9, Epoch:6, Support: 475
1 1 1 1, Epoch:8, Support: 48
6 6 6 6 6, Epoch:8, Support: 45
1 1 1 1 1 1 1, Epoch:13, Support: 315
9 9 9 9 9 9, Epoch:13, Support: 934
8 8 8 8 8, Epoch:14, Support: 70
10 10 10 10 10 10 10 10 10 10, Epoch:15, Support: 311
1 1 1 1, Epoch:16, Support: 116
1 1 1 1 1 1 1 1 1, Epoch:17, Support: 99
1 1 1 1 1 1 1 9 9 9 9 9 9, Epoch:19, Support: 4
9 9 9 9 9 9, Epoch:19, Support: 338
8 8 8 8 8, Epoch:19, Support: 728
8 8 8 8 8 8 8 8 8 8, Epoch:20, Support: 221
9 9 9 9, Epoch:20, Support: 373
10 10 10 10 10 10 10 10 10 10, Epoch:21, Support: 46
9 9 9 9 9 9 9, Epoch:22, Support: 956
4 4 4 4 4, Epoch:23, Support: 662
4 4 4 4 4 4, Epoch:25, Support: 447
9 9 9 9 9 9 4 4 4 4 4 4, Epoch:25, Support: 9
4 4 4 4 4 4 4 4 4, Epoch:26, Support: 1170
5 5 5 5 5 5 5 5, Epoch:28, Support: 86
10 10 10 10 10 10 10, Epoch:28, Support: 431
2 2 2, Epoch:29, Support: 527
10 10 10 10 10, Epoch:29, Support: 508
9 9 9 9 9 9 9 9, Epoch:30, Support: 217
2 2 2 2 2 2 2 2, Epoch:31, Support: 173
3 3 3 3 3 3, Epoch:34, Support: 191
2 2 2 6 6, Epoch:34, Support: 5
2 2 2 2 2, Epoch:34, Support: 1571
10 10 10 10, Epoch:34, Support: 483
6 6 6 6 6 6 6, Epoch:34, Support: 687
10 10 10 10 10 10 10 10 10, Epoch:34, Support: 79
8 8 8, Epoch:34, Support: 330
6 6 6 6 6 2 2, Epoch:34, Support: 5
