1 1 1 , Epoch:7, Support: 620
1 1 1 1 1 , Epoch:5, Support: 140
1 1 1 1 8 8 , Epoch:4, Support: 30
1 1 1 8 8 8 , Epoch:4, Support: 30
1 1 8 , Epoch:7, Support: 8
1 1 8 1 8 8 , Epoch:4, Support: 30
1 1 8 8 , Epoch:6, Support: 32
1 1 8 8 8 8 , Epoch:4, Support: 30
1 8 1 , Epoch:7, Support: 8
1 8 1 8 8 , Epoch:5, Support: 31
1 8 8 , Epoch:7, Support: 38
1 8 8 8 , Epoch:6, Support: 31
1 8 8 8 8 , Epoch:5, Support: 31
1 8 8 8 8 1 8 8 , Epoch:2, Support: 12
1 8 8 8 8 8 1 8 8 , Epoch:1, Support: 12
1 8 8 8 8 8 8 8 , Epoch:2, Support: 12
1 8 8 8 8 8 8 8 8 , Epoch:1, Support: 12
2 1 1 1 1 , Epoch:3, Support: 19
2 1 2 1 1 , Epoch:3, Support: 19
2 2 1 1 1 , Epoch:3, Support: 19
2 2 2 1 1 , Epoch:3, Support: 19
8 1 1 1 , Epoch:6, Support: 7
8 1 1 1 1 1 8 8 , Epoch:2, Support: 12
8 1 1 1 1 8 8 8 , Epoch:2, Support: 12
8 1 1 1 8 1 8 8 , Epoch:2, Support: 12
8 1 1 1 8 8 8 8 , Epoch:2, Support: 12
8 1 1 8 , Epoch:6, Support: 7
8 1 1 8 8 1 8 8 , Epoch:2, Support: 12
8 1 1 8 8 8 8 8 , Epoch:2, Support: 12
8 1 8 1 , Epoch:6, Support: 7
8 1 8 1 1 1 8 8 , Epoch:2, Support: 12
8 1 8 1 1 8 8 8 , Epoch:2, Support: 12
8 1 8 8 , Epoch:6, Support: 37
8 1 8 8 8 1 8 8 , Epoch:2, Support: 12
8 1 8 8 8 8 8 8 , Epoch:2, Support: 12
8 8 1 1 , Epoch:6, Support: 7
8 8 1 1 1 1 8 8 , Epoch:2, Support: 12
8 8 1 1 1 8 8 8 , Epoch:2, Support: 12
8 8 1 1 8 1 8 8 , Epoch:2, Support: 12
8 8 1 1 8 8 8 8 , Epoch:2, Support: 12
8 8 1 8 , Epoch:6, Support: 7
8 8 1 8 1 1 8 8 , Epoch:2, Support: 12
8 8 1 8 1 8 8 8 , Epoch:2, Support: 12
8 8 1 8 8 1 8 8 , Epoch:2, Support: 12
8 8 1 8 8 8 8 8 , Epoch:2, Support: 12
8 8 8 1 , Epoch:6, Support: 7
8 8 8 1 1 1 8 8 , Epoch:2, Support: 12
8 8 8 1 1 8 8 8 , Epoch:2, Support: 12
8 8 8 1 8 1 8 8 , Epoch:2, Support: 12
8 8 8 1 8 8 8 8 , Epoch:2, Support: 12
8 8 8 6 , Epoch:6, Support: 20
8 8 8 8 , Epoch:6, Support: 4867
8 8 8 8 1 1 8 8 , Epoch:2, Support: 12
8 8 8 8 1 8 8 8 , Epoch:2, Support: 12
8 8 8 8 8 1 1 1 , Epoch:2, Support: 6
8 8 8 8 8 1 1 8 , Epoch:2, Support: 6
8 8 8 8 8 1 8 1 , Epoch:2, Support: 6
8 8 8 8 8 1 8 8 , Epoch:2, Support: 18
8 8 8 8 8 8 1 1 , Epoch:2, Support: 6
8 8 8 8 8 8 1 8 , Epoch:2, Support: 6
8 8 8 8 8 8 8 1 , Epoch:2, Support: 6
8 8 8 8 8 8 8 8 , Epoch:2, Support: 1134
9 9 2 2 2 9 9 , Epoch:1, Support: 18
9 9 2 2 9 9 9 , Epoch:1, Support: 18
9 9 2 9 2 9 9 , Epoch:1, Support: 18
9 9 2 9 9 9 9 , Epoch:1, Support: 18
9 9 9 2 2 9 9 , Epoch:1, Support: 18
9 9 9 2 9 9 9 , Epoch:1, Support: 18
9 9 9 9 2 9 9 , Epoch:1, Support: 18
9 9 9 9 9 9 1 1 1 , Epoch:1, Support: 4
9 9 9 9 9 9 9 1 1 , Epoch:1, Support: 4
