6 6 6, Epoch:5, Support: 1797
7 7 7 7 7, Epoch:5, Support: 215
4 4 9, Epoch:7, Support: 9
4 4 4, Epoch:7, Support: 4932
4 4 5, Epoch:7, Support: 6
4 5 4, Epoch:7, Support: 12
5 5 5 5 5 5 4 5 5, Epoch:8, Support: 12
5 5 5 5 9 5 9 5 5, Epoch:8, Support: 8
5 5 5 5 5 5 5 5 5, Epoch:8, Support: 3160
5 5 5 5 5 5 5 4 5, Epoch:8, Support: 6
9 5 9 9 9, Epoch:8, Support: 4
4 4 4 9 9, Epoch:9, Support: 8
5 5 5 5 5 5 5 5 5 6, Epoch:9, Support: 7
5 5 5 5 5 9 5 5 5 9, Epoch:9, Support: 4
9 2 2, Epoch:9, Support: 10
5 9 5 9 9 9, Epoch:9, Support: 8
4 9 9, Epoch:9, Support: 9
9 9 9 9, Epoch:9, Support: 601
9 9 9 9 9 9, Epoch:9, Support: 2256
9 9 9, Epoch:9, Support: 4770
5 5 5 5 5 5 5 5, Epoch:9, Support: 444
9 9 6, Epoch:9, Support: 7
9 9 2, Epoch:9, Support: 4
