9 5 9, Epoch:5, Support: 4
5 5 5 5 5 5, Epoch:5, Support: 1703
9 9 9 9 9, Epoch:7, Support: 1353
10 10 10 10, Epoch:8, Support: 1151
6 6 6 6 6 6 6 6, Epoch:9, Support: 827
6 6 6 6 6, Epoch:10, Support: 18
9 9 9 9 9 9 9 9 9 9, Epoch:10, Support: 1204
1 1 1 1 1, Epoch:12, Support: 330
7 7 7, Epoch:12, Support: 542
9 9 9 9 9 1 1 1 1 1, Epoch:12, Support: 11
6 6 6 6 6 6 6 6 6 6, Epoch:13, Support: 258
9 9 9 9 9 9 9, Epoch:13, Support: 611
8 8 8 8, Epoch:15, Support: 922
1 1 1, Epoch:16, Support: 319
6 6 6 6 6 6 6 6, Epoch:18, Support: 560
3 3 3 3 3 3 3 3 3 3, Epoch:18, Support: 364
10 10 10, Epoch:18, Support: 228
6 6 6, Epoch:19, Support: 348
5 5 5 5 5 5 5 5, Epoch:20, Support: 586
9 9 9 9 9 9 9 9 9, Epoch:23, Support: 662
3 3 3 3 3, Epoch:23, Support: 203
4 4 4, Epoch:24, Support: 349
10 10 10 10 10 10 10 10, Epoch:25, Support: 866
10 10 10 10 10 10, Epoch:25, Support: 5
4 4 4 4 4 4 4, Epoch:26, Support: 432
10 10 10, Epoch:26, Support: 1166
1 1 1 1, Epoch:30, Support: 1053
3 3 3 3 3 3 3 3 3 3, Epoch:30, Support: 483
3 3 3, Epoch:30, Support: 648
1 1 1 1 1 1 1, Epoch:32, Support: 4
1 1 1 1 1 1 1 1, Epoch:32, Support: 713
3 3 3 3 3 3 3 3 3 3, Epoch:32, Support: 66
1 1 1 1 1 1 1 1, Epoch:33, Support: 360
7 7 7 7 7 7 7, Epoch:35, Support: 189
7 7 7 7, Epoch:36, Support: 858
3 3 3 3 3 3 3, Epoch:37, Support: 458
10 10 10 10, Epoch:38, Support: 544
8 8 8 8 8 8 8 8 8 8, Epoch:39, Support: 190
9 9 9 9 9 9 9, Epoch:40, Support: 330
7 7 7 7 7, Epoch:40, Support: 797
4 4 4 4 4 4 4 4 4 4, Epoch:41, Support: 705
9 9 9, Epoch:41, Support: 204
6 6 6 6 6 6, Epoch:43, Support: 1157
8 8 8 8 8 8 8 8, Epoch:44, Support: 135
10 10 10, Epoch:47, Support: 1535
10 10 10 10 10 10 10, Epoch:47, Support: 1037
10 10 10 10 10, Epoch:48, Support: 311
5 5 5 5 5 5 5 5 5, Epoch:48, Support: 10
4 4 4 4 4 4 4, Epoch:49, Support: 896
10 10 10 10 10 10 10 10 10 10, Epoch:51, Support: 134
4 4 4 4 4 4, Epoch:52, Support: 1143
8 8 8, Epoch:52, Support: 195
7 7 7 7 7 7, Epoch:54, Support: 173
9 9 9 9, Epoch:54, Support: 594
2 2 2 2, Epoch:55, Support: 1819
5 5 5 5 5 5 5 5 5 5, Epoch:55, Support: 43
8 8 8 8 8 8 8 8 8, Epoch:56, Support: 21
9 9 9, Epoch:59, Support: 808
3 3 3 3 3, Epoch:59, Support: 108
1 1 1 1 1 1 1, Epoch:60, Support: 359
8 8 8 8 8, Epoch:60, Support: 1034
10 10 10 10 10 10 10 10 10, Epoch:61, Support: 233
6 6 6 6, Epoch:65, Support: 1323
8 8 8 8, Epoch:66, Support: 187
1 1 1 1 1 1 1 1, Epoch:66, Support: 333
1 1 1 1 1 1, Epoch:66, Support: 6
3 3 3, Epoch:66, Support: 104
10 10 10 10 10 10 10 10 10 10, Epoch:67, Support: 1163
5 5 5 5 5 5 5 5 5, Epoch:68, Support: 404
1 1 1 1 1 1 1 1 1, Epoch:69, Support: 462
2 2 2, Epoch:70, Support: 812
9 9 9 9 9 9, Epoch:70, Support: 46
7 7 7, Epoch:71, Support: 8
8 8 8 8 8 8 8, Epoch:73, Support: 335
5 5 5 5 5, Epoch:75, Support: 82
1 1 1 1 1 1, Epoch:75, Support: 1509
7 7 7 7 7 7 7 7 7 7, Epoch:75, Support: 85
7 7 7 7 7 7, Epoch:77, Support: 1808
3 3 3 3 3 3 3 3 3, Epoch:81, Support: 456
2 2 2 2 2 2 2 2, Epoch:81, Support: 190
3 3 3 3 3, Epoch:81, Support: 4
3 3 3 3, Epoch:82, Support: 70
2 2 2 2 2 2 2, Epoch:82, Support: 10
9 9 9 9 9 9, Epoch:83, Support: 68
9 9 9 9 9 9 9 9 9 9, Epoch:84, Support: 1020
7 7 7 7 7, Epoch:85, Support: 926
2 2 2 2 2 2, Epoch:85, Support: 475
2 2 2 2 2 2 2 2 2 2, Epoch:86, Support: 543
7 7 7 7 7, Epoch:87, Support: 190
1 1 1 1 1, Epoch:90, Support: 5
1 1 1 1 1 1 1 1 1, Epoch:90, Support: 1241
4 4 4 4 4 4, Epoch:90, Support: 269
9 9 9 9 9 9, Epoch:92, Support: 9
2 2 2 2 2 2 2 2 2 2, Epoch:93, Support: 1247
5 5 5 5 5, Epoch:93, Support: 147
2 2 2 2 2 2, Epoch:93, Support: 4
1 1 1 1 1, Epoch:94, Support: 700
7 7 7 7 7 7 7 7 7, Epoch:94, Support: 542
6 6 6 6, Epoch:94, Support: 121
3 3 3, Epoch:94, Support: 1416
